wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1617.5040518638575,4.374613618362536,16.92982127663948,16.930708251406088,-1.5141119645914005,0.006475896244939375,0.97946741749434,0.9818917200926666,0.006029175494436058
1614.886731391586,4.357043695959739,17.096131339140662,17.097006075584893,-1.5478970398082688,0.005994757218405795,0.9798458970930336,0.9822399163972718,0.00544962995247948
1612.277867528271,4.333981669283345,17.26244772145114,17.263311079538113,-1.5981642310048403,0.005578312359975858,0.9802189109586019,0.9825819173042023,0.005012430298658326
1609.6774193548383,4.307225396254743,17.428770152611694,17.42962271334845,-1.6561083106854801,0.005213176409945408,0.9805864154398295,0.98291738148143,0.004713556339028783
1607.085346215781,4.277541892455755,17.59509849115369,17.595940481576132,-1.7112922557819863,0.004883701247450094,0.980948434229588,0.9832461470733903,0.0045279500938551
1604.5016077170417,4.244098457393127,17.761432716469177,17.76226397286856,-1.755585689141493,0.004575607331604409,0.9813050377017339,0.9835682299788068,0.004415286908405855
1601.9261637239165,4.2041518837447995,17.927772912506203,17.928592886065392,-1.7856564832644475,0.0042796696422629735,0.9816563225795873,0.9838838095506589,0.004330782243053689
1599.3589743589744,4.153055141384405,18.094119244912363,18.094927049610074,-1.802941302001715,0.003995108572204667,0.9820023941528445,0.9841932032426614,0.004235030762240914
1596.8000000000002,4.084791084976067,18.260471933380284,18.26126643170502,-1.8123738511938297,0.0037325820557833666,0.9823433528454831,0.9844968326791567,0.004099689185968911
1594.2492012779555,3.993660658325627,18.426831221399684,18.427611139529827,-1.8213778138746577,0.00351630196096259,0.9826792863505309,0.9847951843426402,0.003909802050986593
1591.7065390749601,3.878007743244025,18.593197345846733,18.593961406891385,-1.8396949839011734,0.0033832484144077236,0.9830102678531634,0.9850887684884307,0.003665074225469278
1589.1719745222929,3.745291506463066,18.75957050882439,18.76031757079195,-1.8798086727077017,0.0033755025825897077,0.983336360136343,0.9853780799723467,0.0033821663856834286
1586.6454689984103,3.613406424406834,18.925950853912756,18.926680038478604,-1.956699576228846,0.003524275493675263,0.9836576246797855,0.9856635644102987,0.0030992905139785635
1584.1269841269839,3.5030716276428207,19.09233844852443,19.093049247470365,-2.08319994228498,0.003834943322924482,0.9839741342943725,0.9859455925067058,0.002881557105558523
1581.6164817749602,3.427297466600525,19.25873327343827,19.259425621760066,-2.2555208714399995,0.004286593150123441,0.9842859874381914,0.986224444549834,0.0028161045935603778
1579.1139240506332,3.3885040268563427,19.425135219873177,19.425809527792023,-2.438570146988848,0.004844257457944948,0.9845933221760124,0.9865003060578588,0.002977527280258161
1576.6192733017376,3.382583734506917,19.591544093732434,19.592201233882093,-2.5845136548490655,0.0054709144751492605,0.9848963277877186,0.9867732744675736,0.0033799267012091273
1574.1324921135645,3.403419008905914,19.75795962597949,19.758600876474077,-2.670000099594197,0.006133216806321971,0.9851952522948173,0.9870433756916921,0.003977071015713025
1571.6535433070867,3.445233699668321,19.924381487561014,19.925008436037032,-2.6989837146602484,0.006802721068700896,0.9854904046266112,0.9873105884314961,0.004703686961334637
1569.1823899371068,3.5033137320476864,20.090809306929835,20.091423724561526,-2.684804599464353,0.007455431158220082,0.9857821507386524,0.9875748734075531,0.005502359284159
1566.718995290424,3.5740156834993417,20.257242688072672,20.25784638558956,-2.6397653934274,0.008071078179509536,0.9860709036599685,0.987836204228722,0.0063281945384357765
1564.2633228840125,3.654566884864763,20.42368122702509,20.424275906607686,-2.5728693410218213,0.008632567317896996,0.9863571081110994,0.988094596499628,0.007146009782312142
1561.815336463224,3.7428497147433695,20.590124525147736,20.59071164255243,-2.490308371291878,0.009125634715897417,0.9866412209301932,0.9883501319774805,0.00792733465563091
1559.3750000000002,3.8372241354803625,20.756572197908294,20.757152848222482,-2.396321546366589,0.009538657157640625,0.9869236890062218,0.9886029751081993,0.008648541865730315
1556.9422776911076,3.9363938237197873,20.92302387850685,20.923598716650343,-2.293864141364213,0.009862551264393412,0.9872049266983183,0.9888533800466309,0.009289861652241646
1554.5171339563865,4.039307911648015,21.089479216335434,21.090048420027944,-2.1850551112967533,0.010090714439987134,0.9874852947894904,0.9891016872192793,0.009834915272769515
1552.099533437014,4.145088781455511,21.255937870902102,21.256501149645196,-2.0714655759066245,0.010218975789799594,0.9877650828757376,0.9893483095267586,0.010270521524664554
1549.6894409937888,4.252977922257591,21.422399502405174,21.422956151494578,-1.9543057017083738,0.0102455373507057,0.9880444967443607,0.9895937093052842,0.010586632920120827
1547.2868217054265,4.362293776241341,21.588863760558347,21.589412754699804,-1.8345489856870751,0.010170894423337414,0.988323651786641,0.9898383680736587,0.010776320882871665
1544.891640866873,4.472397015983981,21.755330273495076,21.755870390686773,-1.7130186531597134,0.009997729608482425,0.9886025728740292,0.9900827517967937,0.010835765032189911
1542.5038639876352,4.582659693102157,21.921798638596464,21.92232860195272,-1.5904518691031984,0.009730779209122211,0.9888812004700881,0.9903272748335725,0.010764222025335373
1540.1234567901236,4.692435223436246,22.088268416894373,22.08878704031738,-1.4675522908895409,0.009376673608500632,0.9891594021217358,0.9905722658657343,0.010563961662174541
1537.7503852080124,4.801026273498954,22.254739132316296,22.25524545555163,-1.3450389012163873,0.0089437555210769,0.989436987939553,0.9908179389166689,0.010240165989707192
1535.3846153846152,4.907647292322767,22.421210276507022,22.421703676182673,-1.223698362803618,0.008441881977794328,0.9897137282944561,0.991064372086222,0.009800793278286955
1533.0261136712747,5.011377644847106,22.58768131933852,22.588161584981624,-1.1044491841257664,0.007882217855729724,0.9899893717665473,0.9913114958990417,0.009256414554966196
1530.674846625767,5.111099958612021,22.754151724573994,22.754619092087367,-0.9884291954547398,0.0072770310249311975,0.990263661401637,0.9915590922624213,0.008620037413393952
1528.3307810107196,5.2054163257511,22.920620969552147,22.921076108868636,-0.8771243860672722,0.006639502156442077,0.9905363475590914,0.9918068040431299,0.007906942288770036
1525.9938837920488,5.292532582166785,23.087088567268857,23.087532525464415,-0.7725694315063937,0.005983566347192614,0.9908071960467296,0.9920541542965793,0.007134574307171692
1523.6641221374045,5.3700991548350565,23.25355408891052,23.253988194494084,-0.6776724341566622,0.0053238091653775525,0.9910759907902397,0.9923005733092451,0.0063225671666010475
1521.3414634146343,5.4350001750064,23.420017184769797,23.420442922737166,-0.5967540009225156,0.0046754453283201864,0.9913425309172064,0.9925454309290747,0.00549304022707263
1519.0258751902588,5.483103947066592,23.586477601566592,23.58689647172149,-0.5364412278354586,0.004054407584976125,0.991606622781525,0.9927880712225713,0.004671434906975394
1516.7173252279633,5.509063626205951,23.752935194496782,23.753348567214086,-0.5070522971195636,0.003477543311208268,0.9918680680440812,0.9930278463509657,0.0038883708227616647
1514.4157814871019,5.506467306845839,23.919389932808812,23.919798916675308,-0.5241399918697311,0.0029627887170628636,0.9921266493967382,0.9932641467123243,0.003183178407298113
1512.121212121212,5.46907439182557,24.08584189831359,24.086247232904434,-0.6072981649420687,0.0025288156938710997,0.9923821158184898,0.9934964248335345,0.0026087074308409675
1509.8335854765505,5.3942715649466875,24.252291276906593,24.252693261457836,-0.7662842763970451,0.0021929065602863985,0.9926341693524044,0.9937242111703245,0.0022298377869270714
1507.5528700906345,5.288578840794987,24.418738343852755,24.419136809021104,-0.9692714736309715,0.001965438240973752,0.9928824552780359,0.9939471208160844,0.0020932735664666545
1505.2790346907996,5.17011409927388,24.585183444183727,24.585577769800004,-1.1454707971273317,0.0018420593457718166,0.993126557237354,0.9941648510469321,0.002173816062656277
1503.0120481927709,5.0611495295150615,24.75162697002471,24.75201614717446,-1.2510558770778561,0.0018006429943754876,0.9933659983844749,0.9943771705484897,0.0023808090473549496
1500.751879699248,4.975906465539627,24.918069336954474,24.918452068313588,-1.2895814861352088,0.0018087978535858665,0.9936002490209543,0.9945839019892394,0.002623003367558109
1498.4984984984985,4.916372843911002,25.084510961577724,25.08488579013137,-1.280937588403651,0.0018358878547291657,0.9938287405108109,0.9947849002452628,0.002839866444543476
1496.2518740629685,4.876548228318715,25.250952242346337,25.251317695803593,-1.2428062166867162,0.0018603062053512314,0.9940508846121211,0.9949800289806738,0.002997239968153016
1494.011976047904,4.847579798310954,25.41739354531932,25.417748281983624,-1.1878922000626462,0.0018708473579268055,0.9942660967824645,0.9951691384095839,0.0030775974604058337
1491.7787742899852,4.820582159576695,25.583835196036432,25.584178137756453,-1.1254943269660689,0.001865493892889226,0.9944738215740433,0.9953520468995269,0.0030738816909920397
1489.55223880597,4.787920887033148,25.75027747804706,25.75060791716669,-1.0633674313353407,0.0018498694401504485,0.994673557977231,0.9955285286419959,0.002986481078125946
1487.3323397913562,4.744300196482094,25.916720637953215,25.917038307773506,-1.0093495797365615,0.0018357830463235927,0.9948648825260861,0.995698308958156,0.0028221438046534724
1485.1190476190477,4.688311434504777,26.083164896159623,26.083469998060423,-0.973006579731137,0.0018392638220132485,0.9950474681519749,0.9958610679936282,0.002594344716404034
1482.9123328380388,4.6239376112873325,26.249610461942076,26.249903646624766,-0.9675175917116451,0.0018772345698041964,0.9952210971452018,0.9960164526670388,0.002325332567296782
1480.7121661721071,4.5602850802743475,26.416057551011193,26.41633985588583,-1.011092535984755,0.001962849008988825,0.9953856671226889,0.9961640958616579,0.0020505903822353078
1478.5185185185185,4.508350511711604,26.582506403501327,26.582779152597034,-1.1232111183239022,0.0021013659859068215,0.9955411895474664,0.9963036410742677,0.0018252144020988416
1476.3313609467455,4.476620906804136,26.748957300280832,26.749221976772702,-1.3037881401332914,0.002289055421076725,0.9956877810384274,0.9964347701379757,0.0017226776550701738
1474.1506646971936,4.468786209278114,26.91541057566347,26.915668679812274,-1.5036495982328444,0.002515421662095098,0.9958256483755799,0.9965572312746525,0.001802178031103432
1471.976401179941,4.484366688381163,27.081866624979693,27.082119531702784,-1.6533535099687429,0.0027666378699722637,0.9959550686805335,0.9966708646448329,0.0020602180301681158
1469.8085419734903,4.520571493503441,27.248325906002503,27.24857473629394,-1.7266383501184768,0.0030282423976370175,0.9960763666760862,0.9967756227570514,0.002441144060626529
1467.6470588235297,4.573858375206401,27.41478893386102,27.415034452857395,-1.7356554694120878,0.0032866081626757057,0.9961898911610642,0.9968715835563702,0.0028845787588463357
1465.4919236417036,4.640785419965452,27.581256269746287,27.581498821535455,-1.6999317097985904,0.0035295466563486943,0.9962959928550266,0.9969589546887634,0.0033452458557437764
1463.3431085043987,4.718335192423783,27.74772850435511,27.747967989918777,-1.6344773013324336,0.003746488900145439,0.9963950055718833,0.9970380682674054,0.003791344297636349
1461.2005856515375,4.8039629716176675,27.91420623755739,27.914442137898163,-1.549199729217263,0.003928511936729394,0.9964872322939629,0.9971093663677256,0.004199804493475567
1459.0643274853799,4.895531015760514,28.080690056160773,28.08092149812357,-1.4504990596002805,0.00406833071580341,0.9965729371796779,0.9971733783617026,0.004553199712179592
