s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
-45.49628140793291,0.037050848603150506,-20.214952430519958,0.9948031039257177,0.037050848603150506,-45.49628140793291,0.9948031039257177,-20.214952430519958,1.5489795918367348
-47.3479431308943,0.03983111633888314,-21.14919847151237,0.9945560451778024,0.03983111633888314,-47.3479431308943,0.9945560451778024,-21.14919847151237,1.5510204081632653
-49.13563001063957,0.038537985734078316,-22.07783371604725,0.992210556983466,0.038537985734078316,-49.13563001063957,0.992210556983466,-22.07783371604725,1.5530612244897959
-51.01991972754506,0.03580879150269494,-23.002549149351424,0.9933725943633324,0.03580879150269494,-51.01991972754506,0.9933725943633324,-23.002549149351424,1.5551020408163265
-52.92715567324356,0.03768854116323805,-23.928366919385102,0.9949392506673667,0.03768854116323805,-52.92715567324356,0.9949392506673667,-23.928366919385102,1.5571428571428572
-54.686800578281265,0.03972511695455811,-24.85096307981202,0.9931609581316958,0.03972511695455811,-54.686800578281265,0.9931609581316958,-24.85096307981202,1.5591836734693876
-56.41745572100467,0.03550660242787568,-25.768071253913057,0.9931317760507429,0.03550660242787568,-56.41745572100467,0.9931317760507429,-25.768071253913057,1.5612244897959184
-58.364050995696125,0.02975520826362384,-26.68533928142916,0.995605748096578,0.02975520826362384,-58.364050995696125,0.995605748096578,-26.68533928142916,1.563265306122449
-60.37865407098635,0.03286255035926427,-27.60197932407054,0.9948380434294577,0.03286255035926427,-60.37865407098635,0.9948380434294577,-27.60197932407054,1.5653061224489797
-62.118963786059325,0.03738551147428012,-28.51254118200172,0.993004290586036,0.03738551147428012,-62.118963786059325,0.993004290586036,-28.51254118200172,1.5673469387755101
-63.81196517652144,0.033568296113688424,-29.420507612444826,0.994850634255653,0.033568296113688424,-63.81196517652144,0.994850634255653,-29.420507612444826,1.569387755102041
-65.8068282269686,0.027450972543677146,-30.329581299876814,0.9959936584193481,0.027450972543677146,-65.8068282269686,0.9959936584193481,-30.329581299876814,1.5714285714285714
-67.87192818040752,0.033794599687620996,-31.234627016292723,0.9938439667889294,0.033794599687620996,-67.87192818040752,0.9938439667889294,-31.234627016292723,1.573469387755102
-69.56788681333924,0.04320624844097247,-32.134460484944846,0.9939101247140834,0.04320624844097247,-69.56788681333924,0.9939101247140834,-32.134460484944846,1.5755102040816327
-71.17219336599099,0.04393744794548556,-33.03453876355745,0.9962518079081046,0.04393744794548556,-71.17219336599099,0.9962518079081046,-33.03453876355745,1.577551020408163
-72.91442853364661,0.03853767221509133,-33.93376771326075,0.9955303769637551,0.03853767221509133,-72.91442853364661,0.9955303769637551,-33.93376771326075,1.579591836734694
-74.79986233172615,0.037773414173034585,-34.82742993527691,0.9940088664882154,0.037773414173034585,-74.79986233172615,0.9940088664882154,-34.82742993527691,1.5816326530612246
-76.56742841637455,0.041710200941709824,-35.71858940170405,0.9957210193013134,0.041710200941709824,-76.56742841637455,0.9957210193013134,-35.71858940170405,1.5836734693877552
-78.24559150296541,0.04133642384306875,-36.61050354272115,0.9967778382053252,0.04133642384306875,-78.24559150296541,0.9967778382053252,-36.61050354272115,1.5857142857142859
-80.02765299870522,0.037127580417853974,-37.49870010349918,0.9950198661092723,0.037127580417853974,-80.02765299870522,0.9950198661092723,-37.49870010349918,1.5877551020408165
-81.91481364143532,0.03850168058298736,-38.38210995091538,0.9951018679903371,0.03850168058298736,-81.91481364143532,0.9951018679903371,-38.38210995091538,1.5897959183673471
-83.63825331874189,0.04519474050943212,-39.265406983906786,0.9970772307269572,0.04519474050943212,-83.63825331874189,0.9970772307269572,-39.265406983906786,1.5918367346938775
-85.20534284035357,0.046900854327208114,-40.147541587468545,0.9965493735271802,0.046900854327208114,-85.20534284035357,0.9965493735271802,-40.147541587468545,1.593877551020408
-86.7796404141324,0.03967992985206689,-41.02461087403865,0.995646537190665,0.03967992985206689,-86.7796404141324,0.995646537190665,-41.02461087403865,1.5959183673469388
-88.58073111124212,0.029306860114005736,-41.899605586483325,0.9978376501234684,0.029306860114005736,-88.58073111124212,0.9978376501234684,-41.899605586483325,1.5979591836734695
-90.64923081314078,0.027762140676312923,-42.77572319061926,0.999162338141001,0.027762140676312923,-90.64923081314078,0.999162338141001,-42.77572319061926,1.6
