s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
-3.575727899021605,0.006476069725181893,-2.851381283950588,0.9905916421697316,0.006476069725181893,-3.575727899021605,0.9905916421697316,-2.851381283950588,1.5673469387755101
-3.622960865112289,0.00623396856595273,-2.914737098831695,0.9904871502508661,0.00623396856595273,-3.622960865112289,0.9904871502508661,-2.914737098831695,1.569387755102041
-3.6674793803803634,0.005991297465807057,-2.977927205717377,0.990382146264895,0.005991297465807057,-3.6674793803803634,0.990382146264895,-2.977927205717377,1.5714285714285714
-3.7089916778903005,0.0057492957850253535,-3.0409512256170803,0.9902761544909411,0.0057492957850253535,-3.7089916778903005,0.9902761544909411,-3.0409512256170803,1.573469387755102
-3.7475064932858917,0.005511189188593489,-3.1038222166677283,0.9901723811310044,0.005511189188593489,-3.7475064932858917,0.9901723811310044,-3.1038222166677283,1.5755102040816327
-3.7823496145615016,0.00527739951185198,-3.1665289266788417,0.990068230179095,0.00527739951185198,-3.7823496145615016,0.990068230179095,-3.1665289266788417,1.577551020408163
-3.8144314148728045,0.005052041411861773,-3.229073946898783,0.989964213057258,0.005052041411861773,-3.8144314148728045,0.989964213057258,-3.229073946898783,1.579591836734694
-3.842657957308343,0.004834601705462693,-3.2914653367907447,0.9898581911884012,0.004834601705462693,-3.842657957308343,0.9898581911884012,-3.2914653367907447,1.5816326530612246
-3.867489415975403,0.00462853543365571,-3.3536954326373354,0.9897538848053501,0.00462853543365571,-3.867489415975403,0.9897538848053501,-3.3536954326373354,1.5836734693877552
-3.888618027353648,0.00443401809762314,-3.4157671969258594,0.9896514718691787,0.00443401809762314,-3.888618027353648,0.9896514718691787,-3.4157671969258594,1.5857142857142859
-3.9070895031706128,0.004254753500811729,-3.4776773897296747,0.9895458120374787,0.004254753500811729,-3.9070895031706128,0.9895458120374787,-3.4776773897296747,1.5877551020408165
-3.9219470722981007,0.004088417451170365,-3.539436360684103,0.9894413701190696,0.004088417451170365,-3.9219470722981007,0.9894413701190696,-3.539436360684103,1.5897959183673471
-3.934662108657565,0.003939530619216278,-3.6010345495866427,0.9893382303235928,0.003939530619216278,-3.934662108657565,0.9893382303235928,-3.6010345495866427,1.5918367346938775
-3.9449726425749962,0.0038051902714608702,-3.6624762762792638,0.9892335346096336,0.0038051902714608702,-3.9449726425749962,0.9892335346096336,-3.6624762762792638,1.593877551020408
-3.9540489540426673,0.0036883145172995633,-3.7237661365416366,0.9891300537627139,0.0036883145172995633,-3.9540489540426673,0.9891300537627139,-3.7237661365416366,1.5959183673469388
-3.9614654127245523,0.003585477790381294,-3.78489325925289,0.9890256258386891,0.003585477790381294,-3.9614654127245523,0.9890256258386891,-3.78489325925289,1.5979591836734695
-3.969636006286588,0.003497314643224943,-3.8458732964460025,0.9889225350427858,0.003497314643224943,-3.969636006286588,0.9889225350427858,-3.8458732964460025,1.6
