s11a,s11m,s21a,s21m,s31a,s31m,s41a,s41m,s12a,s12m,s22a,s22m,s32a,s32m,s42a,s42m,s13a,s13m,s23a,s23m,s33a,s33m,s43a,s43m,s14a,s14m,s24a,s24m,s34a,s34m,s44a,s44m,wavelengths,freqs
2.5846112763685127,0.011738076998840438,-0.61663442581145,0.007228531522215764,1.342265851651973,0.674137469864003,-0.2285940202966082,0.7359819651639131,-0.6166344308595274,0.00722853163412904,2.5846112697534145,0.011738077145043182,-0.22859402009661262,0.7359819648722884,1.3422658517734105,0.6741374698262517,1.3420618462854275,0.6742883950190843,-0.228910083940377,0.7359814968106855,2.5639923231821324,0.012133309921728144,-0.6098926532957297,0.007632223842147425,-0.22887806635624589,0.735933465283827,1.3420029336576877,0.6742828791811178,-0.6099265119580224,0.007634167825108479,2.563989291377636,0.012137370008119094,1.5,0.6666666666666666
2.563181782486134,0.009796859677233769,-1.6311033807403197,0.0065296322501387696,0.7597905661464601,0.6767912353411882,-0.8105747867745665,0.7338353538367003,-1.6311033829661563,0.0065296323635131255,2.5631817616824972,0.00979685967824081,-0.8105747867859159,0.7338353536804474,0.7597905662940804,0.6767912353253542,0.7595862498254444,0.6769318865281406,-0.810874132006162,0.7338263819956181,2.5393814717089995,0.010075028040129087,-1.6246292941823595,0.006884673459861034,-0.8108041516183914,0.7338314589533039,0.7595734404376524,0.6768940978344804,-1.6248540806585003,0.0068855494723932585,2.539031158051038,0.010074331165921172,1.5020408163265306,0.6657608695652174
2.6444949835737352,0.008988083919258276,-2.697475684620642,0.005835307863332704,0.17872454798179493,0.6791727412798129,-1.3909367007642974,0.7318448505170752,-2.6974756825000656,0.005835307974007021,2.644494969892605,0.008988083722791581,-1.3909367010529123,0.7318448504509214,0.17872454812401473,0.6791727412922703,0.17852149407241577,0.6793018386409692,-1.3912178076031843,0.7318282557434822,2.623438232535276,0.009195600562537714,-2.69211641845509,0.006145990432498451,-1.3912000783896883,0.7318762661637958,0.17856743022722713,0.6792808409382654,-2.6923556585490163,0.006145413002711235,2.6235906739197876,0.009192569694404767,1.5040816326530613,0.6648575305291723
2.6797660287211245,0.00931480657012906,-3.8058649565972615,0.005368479263820176,-0.4005772971382279,0.6813419758478907,-1.9698858047545325,0.7299760516041837,-3.805864948915303,0.005368479363702583,2.6797660347259753,0.00931480633143173,-1.9698858052722976,0.7299760515487006,-0.4005772970282747,0.6813419758777804,-0.40077568252034645,0.681458690328805,-1.9701479745460773,0.7299532622771991,2.662674970880855,0.00954101116336334,-3.802352943026545,0.0056544360250615645,-1.9702009802721554,0.7299816164905387,-0.40073167356580053,0.6814796405262952,-3.802429994478408,0.005653132811483784,2.6629595509574013,0.009542925084777705,1.506122448979592,0.6639566395663956
2.60652289653623,0.009702620060758204,-4.909887581830693,0.005201274824637964,-0.978018476904982,0.6835048591156757,-2.5475013577134664,0.7280947986655607,-4.90988756941051,0.005201274906618332,2.606522915978755,0.009702619875356429,-2.547501358301469,0.7280947985754982,-0.9780184768351454,0.6835048591431835,-0.9782081652894697,0.6836101340035498,-2.547744221179278,0.7280670573297146,2.5894362750680755,0.009976602237531221,-4.908006222997139,0.005487279294848221,-2.5477980524731607,0.7280422448354914,-0.9782205239559444,0.6836447654429365,-4.907885410471051,0.005486309169107688,2.5892090817656337,0.009979225399050707,1.5081632653061225,0.6630581867388362
2.4741389091357044,0.009403440189895293,-5.95883338771878,0.00518064408712631,-1.5537741345335394,0.6858033275021602,-3.1236903322424836,0.7260952509491423,-5.9588333726845,0.005180644150230978,2.474138939470663,0.009403440116487412,-3.1236903327159156,0.7260952508555982,-1.5537741344885307,0.685803327509791,-1.5539531073535593,0.6858994847411617,-3.1239137549548714,0.7260639813064028,2.453576035768311,0.00970582401425189,-5.957694639390932,0.005479762328919219,-3.1239022722450582,0.7260197538617326,-1.5540033635068624,0.6859041081229456,-5.957511978375363,0.005479836361534809,2.4533104064269255,0.009703238302706562,1.510204081632653,0.6621621621621622
2.339845917038249,0.008334613137036127,-6.9351064725048115,0.005054063887666617,-2.128062447314641,0.6882191892318485,-3.6983115798866826,0.7239815048030623,-6.9351064561389215,0.005054063936072633,2.339845952119568,0.008334613241147808,-3.6983115801341295,0.7239815047961544,-2.1280624472672596,0.6882191892153592,-2.1282311292886313,0.6883081692985082,-3.6985160422155454,0.7239478693395643,2.3123349021292725,0.008622355442023034,-6.934259227994929,0.005360544050821603,-3.698456681642064,0.7239394064344872,-2.12825515703407,0.6882784982971923,-6.934211162439292,0.005361402338174675,2.312672553995537,0.008619927766895455,1.5122448979591836,0.6612685560053981
2.247710013012091,0.0067591190066545155,-7.845006640319941,0.004628378317262839,-2.700955034513332,0.6906519279663339,-4.271317361318166,0.7218274743868472,-7.845006622507359,0.004628378356148519,2.2477100359955133,0.006759119257657539,-4.271317361353264,0.7218274745545036,-2.700955034440904,0.690651927935901,-2.701114570669159,0.69073441934998,-4.271503015122155,0.7217922953671772,2.210047533159436,0.006986053178123618,-7.844821360197261,0.0049220025418228565,-4.27147072458295,0.7218280824975953,-2.701084183970349,0.6907086910782662,-7.844978666035571,0.0049224566819374635,2.2103471428772283,0.006989304775406991,1.5142857142857142,0.6603773584905661
2.252671312437144,0.004998869501915445,-8.694780464133471,0.0038255830720164696,-3.2723978574053545,0.6930397573670475,-4.842764205851987,0.719680818320762,-8.69478044346127,0.003825583106662719,2.252671300644402,0.0049988697522799904,-4.8427642057879865,0.7196808186852287,-3.2723978573038752,0.693039757340038,-3.272548706808374,0.6931156346580055,-4.842931225660229,0.7196452609495776,2.2004024314876354,0.005129628055050696,-8.696681038948833,0.0040795894069759805,-4.842964324435198,0.7196794724278206,-3.2725039875995074,0.6931253262142141,-8.696850945607878,0.00407882472025562,2.1996908474082475,0.0051310831063212,1.5163265306122449,0.6594885598923285
2.4900308723392532,0.0034891786697610646,-9.46698695320515,0.0026797057492941143,-3.8423443890874385,0.695383120784813,-5.412712303962822,0.7175256494615548,-9.466986926061832,0.002679705785600403,2.490030813421343,0.003489178728515401,-5.412712303929837,0.7175256499498323,-3.84234438897157,0.6953831207741692,-3.84248614752763,0.6954520737369204,-5.412861625725119,0.7174905539901373,2.4236012185713838,0.0034771593845759163,-9.475366935958807,0.0028670892633140734,-5.412917021666893,0.7174816854389364,-3.8424824087347065,0.6954837578689065,-9.475106577191388,0.002866042702157521,2.4236263392187793,0.00347308595858486,1.5183673469387755,0.6586021505376344
