s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
1.9900886838850413,0.0009435843673109025,-0.6211200986678245,0.993207086733013,0.0009435843673109025,1.9900886838850413,0.993207086733013,-0.6211200986678245,1.5
1.9767484210575674,0.0009300193494467587,-0.6891908699059551,0.9931411569565715,0.0009300193494467587,1.9767484210575674,0.9931411569565715,-0.6891908699059551,1.5020408163265306
1.964078081481393,0.0009239328217068386,-0.7570776450710248,0.9930723799929839,0.0009239328217068386,1.964078081481393,0.9930723799929839,-0.7570776450710248,1.5040816326530613
1.9516248257643578,0.0009221890312011088,-0.8247996484193812,0.9930020952311396,0.0009221890312011088,1.9516248257643578,0.9930020952311396,-0.8247996484193812,1.506122448979592
1.9367914673046012,0.0009284568514360416,-0.8923411894875033,0.9929277638241626,0.0009284568514360416,1.9367914673046012,0.9929277638241626,-0.8923411894875033,1.5081632653061225
1.9188707348638399,0.0009419773802605461,-0.9597178651406131,0.9928533855144217,0.0009419773802605461,1.9188707348638399,0.9928533855144217,-0.9597178651406131,1.510204081632653
1.8969407479038212,0.0009580745087451812,-1.0269160215844537,0.99277709061748,0.0009580745087451812,1.8969407479038212,0.99277709061748,-1.0269160215844537,1.5122448979591836
1.871401101669309,0.0009816174824988997,-1.0939498097116753,0.9926967304862125,0.0009816174824988997,1.871401101669309,0.9926967304862125,-1.0939498097116753,1.5142857142857142
1.841123236183806,0.0010076828830286476,-1.160811384343833,0.9926181420057464,0.0010076828830286476,1.841123236183806,0.9926181420057464,-1.160811384343833,1.5163265306122449
1.8064737718245523,0.001037599105042691,-1.2274990899570937,0.9925347729321475,0.001037599105042691,1.8064737718245523,0.9925347729321475,-1.2274990899570937,1.5183673469387755
1.7662332984420737,0.0010709973977999,-1.2940186714051705,0.9924520586780136,0.0010709973977999,1.7662332984420737,0.9924520586780136,-1.2940186714051705,1.5204081632653061
1.721642660622093,0.001106926177348274,-1.3603709286615275,0.9923669368642906,0.001106926177348274,1.721642660622093,0.9923669368642906,-1.3603709286615275,1.5224489795918368
1.6726816493561592,0.0011431184532271984,-1.426556201878102,0.9922787128167371,0.0011431184532271984,1.6726816493561592,0.9922787128167371,-1.426556201878102,1.5244897959183674
1.6206596447280612,0.001180188461811677,-1.4925725964299223,0.9921910887795462,0.001180188461811677,1.6206596447280612,0.9921910887795462,-1.4925725964299223,1.5265306122448983
1.563943453990095,0.001218492510948612,-1.5584219270814867,0.9921028619846156,0.001218492510948612,1.563943453990095,0.9921028619846156,-1.5584219270814867,1.5285714285714287
1.5047784301437162,0.0012570756784138187,-1.6241080462567037,0.992010021433141,0.0012570756784138187,1.5047784301437162,0.992010021433141,-1.6241080462567037,1.530612244897959
1.4423778002009517,0.0012946802979650947,-1.6896242034831201,0.9919190111385366,0.0012946802979650947,1.4423778002009517,0.9919190111385366,-1.6896242034831201,1.5326530612244897
1.3774276866415076,0.001331441647983469,-1.7549781518008962,0.9918247174960136,0.001331441647983469,1.3774276866415076,0.9918247174960136,-1.7549781518008962,1.5346938775510204
1.3101769747198233,0.0013667006209270095,-1.8201656810583784,0.9917305326215219,0.0013667006209270095,1.3101769747198233,0.9917305326215219,-1.8201656810583784,1.536734693877551
1.2418454216759207,0.001403444102709669,-1.8851921813700143,0.9916340918245459,0.001403444102709669,1.2418454216759207,0.9916340918245459,-1.8851921813700143,1.5387755102040817
1.170104060297348,0.0014359770378562086,-1.950051908571712,0.9915389471217192,0.0014359770378562086,1.170104060297348,0.9915389471217192,-1.950051908571712,1.5408163265306123
1.098111174675696,0.0014668724825711603,-2.0147505195027766,0.9914434944667365,0.0014668724825711603,1.098111174675696,0.9914434944667365,-2.0147505195027766,1.542857142857143
1.023998095529656,0.001495657551884065,-2.079284800507386,0.9913425083090698,0.001495657551884065,1.023998095529656,0.9913425083090698,-2.079284800507386,1.5448979591836736
0.9494895335642937,0.0015226214465226646,-2.143665201468409,0.9912464798946226,0.0015226214465226646,0.9494895335642937,0.9912464798946226,-2.143665201468409,1.546938775510204
0.873183980163676,0.0015459671211014519,-2.2078786673205,0.991146829967941,0.0015459671211014519,0.873183980163676,0.991146829967941,-2.2078786673205,1.5489795918367348
0.7959460025545605,0.0015668490995454194,-2.271929973849198,0.9910473041743996,0.0015668490995454194,0.7959460025545605,0.9910473041743996,-2.271929973849198,1.5510204081632653
0.7184001666122527,0.0015863878238258021,-2.3358250558431015,0.9909485279899963,0.0015863878238258021,0.7184001666122527,0.9909485279899963,-2.3358250558431015,1.5530612244897959
0.639354570964463,0.0016010269082941757,-2.39955634446875,0.9908480382418337,0.0016010269082941757,0.639354570964463,0.9908480382418337,-2.39955634446875,1.5551020408163265
0.5609370228180005,0.0016136807109121353,-2.4631332703939055,0.9907465840102753,0.0016136807109121353,0.5609370228180005,0.9907465840102753,-2.4631332703939055,1.5571428571428572
0.4800515625595146,0.0016219547262495049,-2.526549564364216,0.9906478493496816,0.0016219547262495049,0.4800515625595146,0.9906478493496816,-2.526549564364216,1.5591836734693876
0.4002994721175625,0.001627383401260813,-2.5898078254485286,0.9905475318236553,0.001627383401260813,0.4002994721175625,0.9905475318236553,-2.5898078254485286,1.5612244897959184
0.31950740741008554,0.001628128392777667,-2.652910023911557,0.990445277795948,0.001628128392777667,0.31950740741008554,0.990445277795948,-2.652910023911557,1.563265306122449
0.23842264207709613,0.0016263972940668164,-2.715855264367936,0.9903447171840952,0.0016263972940668164,0.23842264207709613,0.9903447171840952,-2.715855264367936,1.5653061224489797
