s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
-2.402081804890907,0.12539676907251052,1.470977845491316,0.9178081519589125,0.12539676907251052,-2.402081804890907,0.9178081519589125,1.470977845491316,1.5
-1.0352689834040338,0.1703178604434263,2.2465944781747287,0.9268598890174554,0.1703178604434263,-1.0352689834040338,0.9268598890174554,2.2465944781747287,1.5020408163265306
0.4446267915064466,0.11131558051752942,3.020321294230814,0.9411342322732413,0.11131558051752942,0.4446267915064466,0.9411342322732413,3.020321294230814,1.5040816326530613
1.9947302760750776,0.07753107861333705,3.8086957121470606,0.9489928928468737,0.07753107861333705,1.9947302760750776,0.9489928928468737,3.8086957121470606,1.506122448979592
3.998768279175063,0.1279013450355184,4.614984655824037,0.9553189263904301,0.1279013450355184,3.998768279175063,0.9553189263904301,4.614984655824037,1.5081632653061225
5.509383092416301,0.12958134512332573,5.437556024453463,0.9569169213762664,0.12958134512332573,5.509383092416301,0.9569169213762664,5.437556024453463,1.510204081632653
6.7643149426059015,0.1289016328416131,6.260442211191248,0.9554774831788581,0.1289016328416131,6.7643149426059015,0.9554774831788581,6.260442211191248,1.5122448979591836
8.98409186512657,0.1184444497780375,7.1314581282061456,0.9637139652609029,0.1184444497780375,8.98409186512657,0.9637139652609029,7.1314581282061456,1.5142857142857142
10.844952214271553,0.08111951139452155,8.021243421655864,0.958735868712902,0.08111951139452155,10.844952214271553,0.958735868712902,8.021243421655864,1.5163265306122449
12.524425806477659,0.1188516254117284,8.901799607941967,0.9571722861561698,0.1188516254117284,12.524425806477659,0.9571722861561698,8.901799607941967,1.5183673469387755
14.341390313327551,0.12029227843242161,9.840145550814459,0.9594347617605621,0.12029227843242161,14.341390313327551,0.9594347617605621,9.840145550814459,1.5204081632653061
16.10973021312111,0.1213962136594639,10.763284345111,0.938529954405054,0.1213962136594639,16.10973021312111,0.938529954405054,10.763284345111,1.5224489795918368
18.54414717815439,0.11007090922457323,11.720778211959384,0.9415083701666276,0.11007090922457323,18.54414717815439,0.9415083701666276,11.720778211959384,1.5244897959183674
19.764870038759877,0.10612043173742251,12.69392907502646,0.9313260552891666,0.10612043173742251,19.764870038759877,0.9313260552891666,12.69392907502646,1.5265306122448983
21.848911108913203,0.08244896469406049,13.69765484744659,0.9397479573522982,0.08244896469406049,21.848911108913203,0.9397479573522982,13.69765484744659,1.5285714285714287
24.27448274186394,0.13152305247709742,14.712051297422454,0.9420320382166929,0.13152305247709742,24.27448274186394,0.9420320382166929,14.712051297422454,1.530612244897959
26.817710297277873,0.12683198478974064,15.751996664654921,0.9423147638782832,0.12683198478974064,26.817710297277873,0.9423147638782832,15.751996664654921,1.5326530612244897
28.024662029943947,0.08407317936463474,16.77481344220404,0.960966005113875,0.08407317936463474,28.024662029943947,0.960966005113875,16.77481344220404,1.5346938775510204
30.400185348303175,0.135182680439972,17.82953150309336,0.9499976923315044,0.135182680439972,30.400185348303175,0.9499976923315044,17.82953150309336,1.536734693877551
32.906375100898146,0.1260820796065528,18.906399321149678,0.9561088222615308,0.1260820796065528,32.906375100898146,0.9561088222615308,18.906399321149678,1.5387755102040817
34.7536176353518,0.1365997223060286,19.98830119953396,0.9585552729046132,0.1365997223060286,34.7536176353518,0.9585552729046132,19.98830119953396,1.5408163265306123
36.67378711139825,0.16296324529991527,21.085175948232596,0.9544924360816149,0.16296324529991527,36.67378711139825,0.9544924360816149,21.085175948232596,1.542857142857143
38.7638983450593,0.11179506663241197,22.19574100736635,0.9591464663539487,0.11179506663241197,38.7638983450593,0.9591464663539487,22.19574100736635,1.5448979591836736
41.442222894202175,0.15836749810905265,23.336251395547563,0.9398752011215383,0.15836749810905265,41.442222894202175,0.9398752011215383,23.336251395547563,1.546938775510204
44.16773928714757,0.14090183966586375,24.503112633147467,0.9227659338671779,0.14090183966586375,44.16773928714757,0.9227659338671779,24.503112633147467,1.5489795918367348
45.6474588472377,0.10882191015626688,25.6826769154947,0.9179954096074957,0.10882191015626688,45.6474588472377,0.9179954096074957,25.6826769154947,1.5510204081632653
48.230482490186766,0.11026832515586928,26.921385227580416,0.9096664391737299,0.11026832515586928,48.230482490186766,0.9096664391737299,26.921385227580416,1.5530612244897959
50.79630270162309,0.12327363326674143,28.128271333048882,0.9308270591903253,0.12327363326674143,50.79630270162309,0.9308270591903253,28.128271333048882,1.5551020408163265
53.37275487651202,0.10059262319706774,29.350341050399166,0.9438450868812471,0.10059262319706774,53.37275487651202,0.9438450868812471,29.350341050399166,1.5571428571428572
56.3215706388172,0.08589312006019371,30.606842922650127,0.9585114991068929,0.08589312006019371,56.3215706388172,0.9585114991068929,30.606842922650127,1.5591836734693876
58.56297140974201,0.11768877121297322,31.8381316104631,0.9628261710243186,0.11768877121297322,58.56297140974201,0.9628261710243186,31.8381316104631,1.5612244897959184
60.82550066957378,0.1416805297858914,33.11273247757659,0.9464560960877434,0.1416805297858914,60.82550066957378,0.9464560960877434,33.11273247757659,1.563265306122449
63.45447704654083,0.1311263258111038,34.386278784321185,0.9653584548902016,0.1311263258111038,63.45447704654083,0.9653584548902016,34.386278784321185,1.5653061224489797
66.34005684693746,0.16058632819392954,35.69476751962793,0.9560847278867692,0.16058632819392954,66.34005684693746,0.9560847278867692,35.69476751962793,1.5673469387755101
69.01395844001578,0.0890962656583823,37.01777114856572,0.9494956422995148,0.0890962656583823,69.01395844001578,0.9494956422995148,37.01777114856572,1.569387755102041
