s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
-5.632055174436804,0.0024870050831053052,-2.8273508575240727,0.9910703531801444,0.0024870050831053052,-5.632055174436804,0.9910703531801444,-2.8273508575240727,1.5673469387755101
-5.807213962369636,0.002935604339645567,-2.8907762061929403,0.9909615944379125,0.002935604339645567,-5.807213962369636,0.9909615944379125,-2.8907762061929403,1.569387755102041
-5.951188951679129,0.0034046695622578075,-2.954034054000163,0.9908521615859042,0.0034046695622578075,-5.951188951679129,0.9908521615859042,-2.954034054000163,1.5714285714285714
-6.074635033810337,0.0038843717578296777,-3.017132879803226,0.9907441407965659,0.0038843717578296777,-6.074635033810337,0.9907441407965659,-3.017132879803226,1.573469387755102
-6.18496641017464,0.004366215618152422,-3.080070348321395,0.9906334042145014,0.004366215618152422,-6.18496641017464,0.9906334042145014,-3.080070348321395,1.5755102040816327
-6.285149493577219,0.004846323529820972,-3.1428462787541496,0.9905216058470626,0.004846323529820972,-6.285149493577219,0.9905216058470626,-3.1428462787541496,1.577551020408163
-6.377897214430579,0.0053192459300498455,-3.2054598171018687,0.9904087271197335,0.0053192459300498455,-6.377897214430579,0.9904087271197335,-3.2054598171018687,1.579591836734694
-6.465421127170993,0.005784282687903445,-3.2679144552028414,0.9902981246839893,0.005784282687903445,-6.465421127170993,0.9902981246839893,-3.2679144552028414,1.5816326530612246
-6.548914314752538,0.006239771896274783,-3.330209109277353,0.9901860554969522,0.006239771896274783,-6.548914314752538,0.9901860554969522,-3.330209109277353,1.5836734693877552
-6.628547036300847,0.006679552232217963,-3.3923502483935546,0.9900718082407667,0.006679552232217963,-6.628547036300847,0.9900718082407667,-3.3923502483935546,1.5857142857142859
-6.706001973532186,0.007106949897072401,-3.4543284874431266,0.989958792730605,0.007106949897072401,-6.706001973532186,0.989958792730605,-3.4543284874431266,1.5877551020408165
-6.781159747412361,0.007517249151130179,-3.5161477388086126,0.9898462398263341,0.007517249151130179,-6.781159747412361,0.9898462398263341,-3.5161477388086126,1.5897959183673471
-6.854470917812694,0.00790955155154534,-3.5778100753318105,0.9897302479929743,0.00790955155154534,-6.854470917812694,0.9897302479929743,-3.5778100753318105,1.5918367346938775
-6.9265177507813585,0.0082853713467218,-3.6393131726350227,0.989617730433081,0.0082853713467218,-6.9265177507813585,0.989617730433081,-3.6393131726350227,1.593877551020408
-6.996857954755582,0.00863970549821151,-3.7006697608340846,0.9895033459055917,0.00863970549821151,-6.996857954755582,0.9895033459055917,-3.7006697608340846,1.5959183673469388
-7.066431621346981,0.008975071886852159,-3.761859818166802,0.9893887107711307,0.008975071886852159,-7.066431621346981,0.9893887107711307,-3.761859818166802,1.5979591836734695
-7.134753455846468,0.009288664466829253,-3.822899758164668,0.9892720779600968,0.009288664466829253,-7.134753455846468,0.9892720779600968,-3.822899758164668,1.6
