s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths,freqs
2.9695406847874324,0.014534223932545139,-2.0002274078932696,0.9938383738332709,0.014534223932545139,2.9695406847874324,0.9938383738332709,-2.0002274078932696,1.5,0.6666666666666666
2.996869905235174,0.013720286999153333,-2.097792197519427,0.993907482480474,0.013720286999153333,2.996869905235174,0.993907482480474,-2.097792197519427,1.5020408163265306,0.6657608695652174
3.037858166513,0.013028275146671117,-2.195089682568701,0.9939788529975812,0.013028275146671117,3.037858166513,0.9939788529975812,-2.195089682568701,1.5040816326530613,0.6648575305291723
3.09148568176978,0.012496663177211098,-2.2921213792269644,0.9940517980338097,0.012496663177211098,3.09148568176978,0.9940517980338097,-2.2921213792269644,1.506122448979592,0.6639566395663956
3.1549222073039123,0.012157971645069715,-2.3888886716334703,0.9941255787717885,0.012157971645069715,3.1549222073039123,0.9941255787717885,-2.3888886716334703,1.5081632653061225,0.6630581867388362
3.22355089961816,0.012032628401381333,-2.4853928064961512,0.9941994280913552,0.012032628401381333,3.22355089961816,0.9941994280913552,-2.4853928064961512,1.510204081632653,0.6621621621621622
3.2917216445364015,0.012124099197225149,-2.581634891987744,0.9942725740716108,0.012124099197225149,3.2917216445364015,0.9942725740716108,-2.581634891987744,1.5122448979591836,0.6612685560053981
3.3540205742561398,0.012417838472431055,-2.677615900896982,0.9943442630744682,0.012417838472431055,3.3540205742561398,0.9943442630744682,-2.677615900896982,1.5142857142857142,0.6603773584905661
3.4064168655251974,0.012884776118745028,-2.7733366778839863,0.9944137815735817,0.012884776118745028,3.4064168655251974,0.9944137815735817,-2.7733366778839863,1.5163265306122449,0.6594885598923285
3.4467545637120756,0.013487520044626703,-2.86879795046199,0.9944804758835155,0.013487520044626703,3.4467545637120756,0.9944804758835155,-2.86879795046199,1.5183673469387755,0.6586021505376344
3.474565492505149,0.014186512363176444,-2.96400034306431,0.9945437690837826,0.014186512363176444,3.474565492505149,0.9945437690837826,-2.96400034306431,1.5204081632653061,0.6577181208053691
3.490538766106138,0.014944375956192225,-3.0589443933955276,0.9946031746468128,0.014944375956192225,3.490538766106138,0.9946031746468128,-3.0589443933955276,1.5224489795918368,0.6568364611260054
3.4959786886557684,0.01572816794331651,-3.15363057022865,0.994658306606705,0.01572816794331651,3.4959786886557684,0.994658306606705,-3.15363057022865,1.5244897959183674,0.6559571619812583
3.49240865300059,0.016510089762090948,-3.248059291926139,0.9947088863065802,0.016510089762090948,3.49240865300059,0.9947088863065802,-3.248059291926139,1.526530612244898,0.6550802139037433
3.4813374761100646,0.01726733532000634,-3.3422309451141254,0.9947547458840768,0.01726733532000634,3.4813374761100646,0.9947547458840768,-3.3422309451141254,1.5285714285714287,0.6542056074766355
3.4641465619697422,0.017981573987858258,-3.436145903051052,0.994795828664694,0.017981573987858258,3.4641465619697422,0.994795828664694,-3.436145903051052,1.530612244897959,0.6533333333333333
3.4420506146386405,0.018638347706950893,-3.5298045432706537,0.9948321866221349,0.018638347706950893,3.4420506146386405,0.9948321866221349,-3.5298045432706537,1.5326530612244897,0.6524633821571239
3.4160970885547735,0.019226509731916083,-3.623207264060679,0.9948639751092756,0.019226509731916083,3.4160970885547735,0.9948639751092756,-3.623207264060679,1.5346938775510204,0.6515957446808511
3.387183123312988,0.019737748556755697,-3.716354499341589,0.9948914451473677,0.019737748556755697,3.387183123312988,0.9948914451473677,-3.716354499341589,1.536734693877551,0.650730411686587
3.3560784325029465,0.02016620118181538,-3.8092467315880603,0.9949149336910339,0.02016620118181538,3.3560784325029465,0.9949149336910339,-3.8092467315880603,1.5387755102040817,0.649867374005305
3.323448494717591,0.02050814458740397,-3.90188450256412,0.9949348523660754,0.02050814458740397,3.323448494717591,0.9949348523660754,-3.90188450256412,1.5408163265306123,0.6490066225165563
3.289875607213214,0.020761750387972656,-3.994268421816204,0.9949516751581272,0.020761750387972656,3.289875607213214,0.9949516751581272,-3.994268421816204,1.542857142857143,0.6481481481481481
3.255876980234642,0.020926888388363346,-4.086399172972882,0.9949659254690199,0.020926888388363346,3.255876980234642,0.9949659254690199,-4.086399172972882,1.5448979591836736,0.6472919418758256
3.2219197880651524,0.021004966998533096,-4.178277517952425,0.9949781628254561,0.021004966998533096,3.2219197880651524,0.9949781628254561,-4.178277517952425,1.5469387755102042,0.646437994722955
3.188433372185222,0.020998800718364602,-4.2699042991326905,0.9949889695005122,0.020998800718364602,3.188433372185222,0.9949889695005122,-4.2699042991326905,1.5489795918367348,0.6455862977602107
3.1558188424431117,0.020912496771209446,-4.361280439521622,0.9949989372694519,0.020912496771209446,3.1558188424431117,0.9949989372694519,-4.361280439521622,1.5510204081632653,0.6447368421052632
3.1244562637163336,0.020751354227651286,-4.452406940956186,0.9950086545978135,0.020751354227651286,3.1244562637163336,0.9950086545978135,-4.452406940956186,1.5530612244897959,0.6438896189224704
3.0947095080848883,0.020521769732911192,-4.54328488043094,0.9950186945905191,0.020521769732911192,3.0947095080848883,0.9950186945905191,-4.54328488043094,1.5551020408163265,0.6430446194225722
3.0669287261360103,0.020231144275748007,-4.633915404766111,0.9950296040170081,0.020231144275748007,3.0669287261360103,0.9950296040170081,-4.633915404766111,1.5571428571428572,0.6422018348623854
3.0414502636943297,0.01988778537165612,-4.724299723907022,0.9950418936630865,0.01988778537165612,3.0414502636943297,0.9950418936630865,-4.724299723907022,1.5591836734693878,0.6413612565445026
