s11a,s11m,s21a,s21m,s31a,s31m,s41a,s41m,s12a,s12m,s22a,s22m,s32a,s32m,s42a,s42m,s13a,s13m,s23a,s23m,s33a,s33m,s43a,s43m,s14a,s14m,s24a,s24m,s34a,s34m,s44a,s44m,wavelengths,freqs
-2.4955229384985333,0.032652545738618165,-36.85390756153414,0.01821893551673069,-21.709384340926647,0.8248855602121482,-23.289352185182896,0.5497321015552632,-36.85280482761553,0.018225031409913744,-2.315851764051079,0.03508061194730753,-23.289510356124428,0.5499090838473674,-21.710287770668494,0.8254106115306462,-21.710290355390462,0.8220252469468007,-23.29092038491042,0.5490842195779496,-8.309619109470523,0.04504236648975164,-36.989930007897364,0.03308936165276303,-23.290386930010683,0.5488757981454752,-21.710690049816687,0.8221904388209922,-36.98713416714415,0.033136128386471994,-8.305953886757756,0.04491173853506108,1.5775510204081633,0.6338939197930142
-2.5539020149628398,0.038755675337073706,-37.72024158729358,0.015165151380069932,-22.26112546181757,0.8253510646701453,-23.84079382972685,0.543662303412225,-37.71907181876252,0.015170437344042052,-2.520749991935408,0.045127270347645285,-23.84058524063871,0.5437830552893951,-22.262729069603417,0.8249581482193278,-22.262713848293778,0.8216931612093381,-23.842621592049717,0.5425617816508124,-8.582458402044033,0.0588350467880711,-37.91003979330163,0.027410761976250322,-23.84191572120706,0.5426557342408095,-22.2632725810065,0.821621595886801,-37.90624659386037,0.027465058578162196,-8.573763828506117,0.05890593011155144,1.579591836734694,0.6330749354005167
-2.6938345901448226,0.04403869373524172,-38.58734577199632,0.011909671490772213,-22.81032016691842,0.825108581011957,-24.38665823604983,0.5373813744026569,-38.58596158618371,0.011916046087761482,-2.7824561317745697,0.04912301041776467,-24.38605216901407,0.5376805842159129,-22.81146477665864,0.8234830508754181,-22.811647666622328,0.8203139700901274,-24.3879198122086,0.5358531080554586,-8.900868878379761,0.06505410048523509,-38.84229638962002,0.021536635648261197,-24.38763635213309,0.5362588039753534,-22.812077058730033,0.819914884828537,-38.83835139193917,0.021608072414682062,-8.892991351069732,0.06571022187261437,1.5816326530612246,0.632258064516129
-2.869979231126693,0.04607234610476788,-39.46614598627202,0.008593253733030054,-23.35652646103507,0.8248983535391506,-24.92702832890296,0.5326190809450783,-39.46460548749933,0.008601804141068464,-3.0140592233321066,0.0460459140585408,-24.9263766899362,0.5332686057064121,-23.35607561585151,0.8226851296617417,-23.356593643958387,0.819409589541082,-24.927189993815677,0.5310626046086697,-9.193050667083668,0.06215281197837225,-39.80891243396073,0.01584175003314618,-24.927743402038885,0.5314963504932174,-23.35654774048038,0.8188454355225668,-39.8051429884957,0.015933249333753504,-9.19523855737416,0.06309343870149195,1.5836734693877552,0.6314432989690721
-3.0286778018915,0.04426991070946314,-40.36902496129002,0.005392678162669271,-23.900105644471317,0.8255825846749762,-25.464651041675165,0.5307238966790039,-40.367582053414296,0.005401640345283343,-3.120064656418738,0.03869693117309467,-25.46447248667663,0.5316993666251565,-23.898018950630163,0.8240058125715866,-23.898723259681702,0.8203313761901715,-25.463939421699756,0.5296376967304897,-9.388520868653796,0.05282126456007392,-40.8522945048701,0.010658600504425707,-25.465194156116745,0.5297152446710729,-23.89815657272034,0.8200022150192384,-40.84681103452797,0.010758158718366518,-9.401103322353078,0.053174677973422554,1.5857142857142859,0.6306306306306306
-3.1237733949299065,0.04035984888857662,-41.314915439352134,0.0025904634054642293,-24.442146963915093,0.8275698913235142,-26.003767359005725,0.5316287840473854,-41.31395397532884,0.00259723419457461,-3.036487385870216,0.03439161409187484,-26.004388623647753,0.5327078074060357,-24.439645381619663,0.827377475027447,-24.440073317178864,0.8232191725757401,-26.003127763573474,0.5312738811283915,-9.413517741876145,0.04398417551580271,-42.060587715326925,0.006494650488941569,-26.004341054464053,0.5307586686186971,-24.439421127550403,0.8234033289970532,-42.04537714991323,0.006561536485160079,-9.419333122295978,0.04375897295467444,1.5877551020408165,0.6298200514138816
-3.147226717057293,0.03721998427736146,-42.46170328930798,0.0005109257544277475,-24.98377331248292,0.830467470159205,-26.54764134676541,0.533634807160097,-42.46359971825369,0.000515139732035052,-2.9653333089269496,0.03756861205659891,-26.548967175025158,0.5345546053343817,-24.982256426695447,0.8312730596426608,-24.982046042182063,0.8269308255030288,-26.548132236385065,0.533776233139669,-9.339633895794858,0.042803288514068,-43.566551878515504,0.004097167609700921,-26.548369071042956,0.532856956709154,-24.9818353197427,0.8274819402402519,-43.534818785812874,0.00405088060076871,-9.338815020567619,0.042872110251641074,1.5897959183673471,0.6290115532734274
-3.1548795513735755,0.03623704843166097,-39.937083839672155,0.000763497095997712,-25.525408770347532,0.8333466573677097,-27.096526010928123,0.5341507885029463,-39.929181533415104,0.0007628926626066327,-3.0729660119651383,0.04223406788348803,-27.098193181593615,0.5347939982688573,-25.525266421057513,0.8340175635718576,-25.52451016342837,0.8299081053670226,-27.09843788486468,0.5341882065437917,-9.386100832918334,0.04719039824088723,-45.20155821586079,0.0036133414284050757,-27.097436466845718,0.5334220321907163,-25.524902621997622,0.8304064210005428,-45.19041772382539,0.0034560762669575916,-9.39036826060297,0.04725369059879291,1.5918367346938775,0.6282051282051282
-3.2086172054987148,0.036085463943792896,-41.08933350773693,0.0014342491668388423,-26.066581837382095,0.8352676266761637,-27.647131547885387,0.5310368933256026,-41.082074051417564,0.0014349948260671238,-3.285047154637694,0.04225570050033791,-27.648852794790994,0.5314545070631879,-26.066921835220345,0.8349029383086398,-26.06602965328117,0.8312160102438902,-27.649780725215017,0.5305032911074157,-9.580731245962536,0.04932345957577534,-46.67969061730982,0.003926175827909441,-27.648218460896096,0.5303263343499893,-26.06674454428211,0.8312891374651997,-46.69952619610099,0.003780948734023089,-9.581086591348674,0.04924848005487331,1.5938775510204082,0.6274007682458387
-3.315594709706292,0.03434162141552114,-42.212731513375715,0.002143288941846415,-26.606062222068136,0.8357827826275689,-28.19398467126919,0.5239689077190173,-42.20562463624198,0.002144941539452624,-3.5106530608728685,0.035767126700246045,-28.195717875116664,0.5242578449807289,-26.60547469589336,0.8345037106213608,-26.60484794367666,0.8311074918727254,-28.196323445051128,0.5228720962364595,-9.845964172373826,0.04462062988107312,-48.068233088053304,0.004884512439355546,-28.195204773918633,0.5232652095543157,-26.605329695389262,0.8307009902753224,-48.09470412757577,0.004816886089652665,-9.844928775848715,0.04488600265235944,1.5959183673469388,0.6265984654731458
