wavelengths,s11a,s12a,s13a,s14a,s21a,s22a,s23a,s24a,s31a,s32a,s33a,s34a,s41a,s42a,s43a,s44a,s11m,s12m,s13m,s14m,s21m,s22m,s23m,s24m,s31m,s32m,s33m,s34m,s41m,s42m,s43m,s44m
1.3328881469115192,52.36054975419563,180.45072362337197,102.59501640912404,107.3074659677062,180.45078740587374,52.360923454076435,107.30717843567326,102.59515431324142,102.59499845983328,107.30718765052826,45.97901567425147,180.40098790180227,107.30747527105505,102.59513601782157,180.40099862138388,52.26149397361975,0.006835393017579505,0.0013103647772761554,0.11987095675154762,0.9925819266623732,0.0013102309801422656,0.006736293176977522,0.9925760704945958,0.11987174400924894,0.11986923932203579,0.9925790062481296,0.006766922742921366,0.0012255318955078562,0.992584648925767,0.11987014566488464,0.0012256374468848407,0.00686554054180202
1.332146829810901,52.715905576979274,181.06442120389343,102.94007296057558,107.65254208225905,181.06449504875766,52.710770728963794,107.65225418272928,102.94021103719732,102.94005466628423,107.6522626024383,46.292325829125936,181.0095237058099,107.65255060193914,102.94019244867158,181.00952085207595,52.5685666969965,0.004348666713004141,0.0012687151838759966,0.1193612603229335,0.9926405917535085,0.0012685566682365647,0.004321584074165947,0.9926344786355533,0.11936199393134042,0.1193595715109311,0.9926365822756394,0.004351103740727012,0.0011963930945312624,0.9926424351693024,0.11936045295627729,0.0011965065875134374,0.004377387471479552
1.3314063368538076,53.095035983698075,181.68048072684053,103.28509830068217,107.99759092264834,181.6805744193899,53.06760273207091,107.99730260649987,103.2852364777359,103.2850796477839,107.997310133887,46.53769446345587,181.61969177793907,107.99759853964461,103.28521764099449,181.61966374450944,52.785372251670225,0.0016484214019414664,0.0012196806617688803,0.11885443525020463,0.9926931901085101,0.0012195037518895036,0.001689466601665302,0.9926870054039084,0.11885511160791844,0.11885281783049768,0.9926887116054731,0.0017248039807227283,0.0011589631972938133,0.9926945994796752,0.11885367018442032,0.0011590801741038427,0.0016881015939338925
1.3306666666666669,50.17041550494028,182.30055623029344,103.63009554212118,108.34261165221969,182.30067899216147,50.226910886777596,108.34232292964401,103.63023374190209,103.63007674861596,108.3423297128714,44.1466183116867,182.23324150397983,108.34261850581778,103.6302149195393,182.23317660987755,50.46728823494707,0.0010335575103220395,0.0011630448628233182,0.1183507133421091,0.9927409754394978,0.0011628610807890936,0.0009257317142956251,0.9927349158335211,0.11835133092579977,0.11834919600633022,0.9927365616599417,0.0009497057852742148,0.0011129120545361173,0.9927423055835842,0.11835001500329442,0.0011130225747226167,0.0010743087535535953
1.3299278178789562,50.57376392890761,182.9270424202714,103.97506826618941,108.68760384550974,182.92720143346293,50.59409343775594,108.68731478834604,103.97520640962122,103.97504964512633,108.68732108528393,44.28761288390011,182.85258187573373,108.68761019862676,103.97518794177415,182.85247023129406,50.59143783529577,0.0034457121502295004,0.0010993012016616097,0.11785012088600666,0.9927850708673648,0.0010991259836944435,0.003288696158542585,0.9927793256100874,0.11785068049099652,0.11784870334880261,0.9927810284143509,0.0032972026884558322,0.0010586184043815273,0.9927864546445353,0.11784948595192944,0.0010587077748191165,0.00346357946477507
1.3291897891231963,50.929292803854565,183.5631350951066,104.32001965800355,109.03256721715285,183.5633337774099,50.94266216372867,109.0322779543475,104.32015767075562,104.32000143264307,109.03228395267676,44.59195856408626,183.48084928641427,109.03257327107903,104.32013979030356,183.4806851486914,50.88983929750336,0.005384958458242476,0.001029891786713851,0.11735249221792451,0.9928264643915989,0.001029742575826059,0.005190100350718072,0.9928211962392423,0.11735299705798935,0.11735114553502862,0.992822855349929,0.005205257426897737,0.000997360403160633,0.9928278063670781,0.11735189094145033,0.000997410848214461,0.005406790138703777
1.3284525790349417,51.278898938636246,184.2128076606584,104.66495186508497,109.37750150498788,184.21304342952402,51.28867530359278,109.37721221149296,104.66508968492339,104.66493403426726,109.37721790073837,44.91289934516663,184.12192712452094,109.3775072623372,104.66507238473054,184.12171199288164,51.20774262157624,0.006680895614674502,0.0009574092795235418,0.11685753013038429,0.9928661937616191,0.0009573031440605063,0.006462018449049876,0.9928615227485398,0.11685798560636532,0.11685621165142937,0.9928629414460983,0.006487038647932758,0.0009314898014531649,0.9928672893631174,0.11685692176934394,0.0009314829753634253,0.006710096542586747
1.3277161862527715,51.62622810725962,184.88054385257755,105.00986573323219,109.72240658806277,184.8808052013049,51.633260663659414,109.72211746923855,105.0100033166884,105.00984805772762,109.72212263300642,45.23700576186032,184.78028020794062,109.72241183622671,105.00998633891491,184.7800268298131,51.52976304717095,0.007224632698586924,0.0008857323177153233,0.1163648856745184,0.9929055376701597,0.0008856831262817969,0.006995258716212285,0.9929015302389882,0.11636529870622073,0.11636356036451247,0.992902590549984,0.007031299613775968,0.000864571104770603,0.9929062514121656,0.11636423974299531,0.0008644913843609759,0.007262218282774064
1.3269806094182828,51.97199437011416,185.57051321596265,105.35476089940916,110.06728276573541,185.5707766990396,51.97629688210868,110.0669940403418,105.35489822530735,105.35474301484747,110.06699837264564,45.55904309101393,185.4603209096246,110.06728718846307,105.35488117893706,185.46005752316796,51.85008551258501,0.006977624480714391,0.0008200132108411064,0.11587422835458244,0.9929460329026291,0.0008200283154600225,0.006749588920648465,0.9929426973128429,0.11587460635263773,0.11587288501902854,0.9929434919294212,0.006797137853695762,0.0008014219172599976,0.9929464384126624,0.11587354035924989,0.0008012604521540746,0.0070241331201706236
1.3262458471760796,52.31591561548222,186.28480867410772,105.69963608884558,110.41213101866491,186.28503846715955,52.31676636858169,110.41184290329008,105.69977315691213,105.6996176829862,110.41184618613968,45.87292186859105,186.16490269337606,110.41213437490953,105.6997557022175,186.16467439512914,52.16242826950576,0.005975425658003104,0.0007663311502620265,0.11538528927636348,0.9929892430492231,0.0007664078249816162,0.005757831173004729,0.9929865300794916,0.1153856390237782,0.11538394316440496,0.9929873784858294,0.00581784055215387,0.0007478940536583974,0.9929896485472445,0.11538458258127145,0.0007476532546950103,0.006032270521799734
