["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.7062336286973947e+14 1.4220861291745532e-02 -2.3460931002035310e+00
1.7092375611422847e+14 1.1817624453225348e-02 -2.3162050451152218e+00
1.7122414935871744e+14 1.0499788955481882e-02 -2.4817841297063858e+00
1.7152454260320641e+14 1.1805050706211634e-02 -2.6267838097221481e+00
1.7182493584769538e+14 1.3783949021286294e-02 -2.5717702095101314e+00
1.7212532909218438e+14 1.4319309244746156e-02 -2.4123390297951977e+00
1.7242572233667334e+14 1.2928442193621312e-02 -2.2661167067238011e+00
1.7272611558116231e+14 1.0625866047347044e-02 -2.2489812824546629e+00
1.7302650882565131e+14 9.5324568981494349e-03 -2.4126555247442640e+00
1.7332690207014028e+14 1.0564589445567126e-02 -2.5358571349195627e+00
1.7362729531462925e+14 1.1908954779050906e-02 -2.4822709291340108e+00
1.7392768855911825e+14 1.1985688112166566e-02 -2.3509206497983937e+00
1.7422808180360722e+14 1.0687702292274176e-02 -2.2607004141937419e+00
1.7452847504809619e+14 9.2048012213917264e-03 -2.3143272344797250e+00
1.7482886829258519e+14 9.1872112940980279e-03 -2.4676628863635099e+00
1.7512926153707416e+14 1.0490971869504819e-02 -2.5048893948462561e+00
1.7542965478156312e+14 1.1476426073689613e-02 -2.4013755165463486e+00
1.7573004802605209e+14 1.1174557489700450e-02 -2.2539211926901306e+00
1.7603044127054109e+14 9.7096894989548831e-03 -2.1611427258415326e+00
1.7633083451503006e+14 8.1565768812442117e-03 -2.2174884451291179e+00
1.7663122775951903e+14 7.9231597706013127e-03 -2.3894015580813868e+00
1.7693162100400800e+14 8.9629828314043512e-03 -2.4627736185509175e+00
1.7723201424849700e+14 9.9502288269385040e-03 -2.3965938931161093e+00
1.7753240749298597e+14 1.0087014813061597e-02 -2.2769940859570075e+00
1.7783280073747494e+14 9.3830102664266314e-03 -2.1791674660875127e+00
1.7813319398196394e+14 8.3615746624482162e-03 -2.1543531286003974e+00
1.7843358722645291e+14 7.6734414782054514e-03 -2.2088728418767638e+00
1.7873398047094188e+14 7.6020557874593147e-03 -2.2826300303307034e+00
1.7903437371543088e+14 7.9102427890744998e-03 -2.3145345526784462e+00
1.7933476695991984e+14 8.2487162040898003e-03 -2.2982862247432942e+00
1.7963516020440881e+14 8.4219155427465164e-03 -2.2514545679529818e+00
1.7993555344889781e+14 8.3405645640823103e-03 -2.1914428873720562e+00
1.8023594669338678e+14 7.9839031959227039e-03 -2.1383675648598581e+00
1.8053633993787575e+14 7.4679121024459512e-03 -2.1171898947204184e+00
1.8083673318236472e+14 7.0709690868625899e-03 -2.1395980229244040e+00
1.8113712642685372e+14 7.0232267194424644e-03 -2.1744158716434452e+00
1.8143751967134269e+14 7.2026844476031186e-03 -2.1711104893387745e+00
1.8173791291583166e+14 7.2386190248158490e-03 -2.1238000253310192e+00
1.8203830616032062e+14 6.9182225057531554e-03 -2.0746703838456577e+00
1.8233869940480962e+14 6.4291172301117142e-03 -2.0773130237573731e+00
1.8263909264929859e+14 6.2530478911931179e-03 -2.1376351224921755e+00
1.8293948589378756e+14 6.6031693156108299e-03 -2.1729725826411350e+00
1.8323987913827656e+14 7.0668296727825911e-03 -2.1206972917797327e+00
1.8354027238276553e+14 7.0981458648331254e-03 -2.0093440553275013e+00
1.8384066562725450e+14 6.5151342527308455e-03 -1.9080749007614510e+00
1.8414105887174350e+14 5.6407761695996088e-03 -1.8961037890719734e+00
1.8444145211623247e+14 5.1724262511284331e-03 -2.0019653207518293e+00
1.8474184536072144e+14 5.4625759225024554e-03 -2.0974978039399788e+00
1.8504223860521044e+14 5.9896685344525778e-03 -2.0752946406745458e+00
1.8534263184969941e+14 6.1521774747565058e-03 -1.9819304512963103e+00
1.8564302509418838e+14 5.8434517942792235e-03 -1.8991881093118255e+00
1.8594341833867738e+14 5.4022042476103375e-03 -1.8806673388883159e+00
1.8624381158316634e+14 5.2325698755931139e-03 -1.9031976529340751e+00
1.8654420482765531e+14 5.2822065423649145e-03 -1.8874788606545578e+00
1.8684459807214428e+14 5.1361260802241879e-03 -1.8229867095412817e+00
1.8714499131663325e+14 4.6153249344358244e-03 -1.7877917912938559e+00
1.8744538456112225e+14 4.1303498078060046e-03 -1.8822563093282845e+00
1.8774577780561122e+14 4.4026475784476327e-03 -2.0369996090587232e+00
1.8804617105010019e+14 5.2878304205981061e-03 -2.0292592251576078e+00
1.8834656429458919e+14 5.9185044101102719e-03 -1.8586853599944704e+00
1.8864695753907816e+14 5.7041445013259456e-03 -1.6234835369787566e+00
1.8894735078356712e+14 4.5645049204983638e-03 -1.4282438626520191e+00
1.8924774402805612e+14 3.0600577742367703e-03 -1.4826336042671864e+00
1.8954813727254509e+14 2.8107483261831899e-03 -1.9733298198445917e+00
1.8984853051703406e+14 4.1161162824594104e-03 -2.1152653112291246e+00
1.9014892376152306e+14 5.2092878697631607e-03 -1.9226022480185128e+00
1.9044931700601203e+14 5.3351703555690501e-03 -1.6465679280186745e+00
1.9074971025050100e+14 4.4602227238906842e-03 -1.4111896565737203e+00
1.9105010349499000e+14 3.1352729317243671e-03 -1.3918797964767309e+00
1.9135049673947897e+14 2.6952240529227278e-03 -1.7614880138334470e+00
1.9165088998396794e+14 3.5977772368383306e-03 -1.9238442024443998e+00
1.9195128322845691e+14 4.4052861141151128e-03 -1.7608846557051849e+00
1.9225167647294588e+14 4.3869259476166664e-03 -1.5112360927024666e+00
1.9255206971743488e+14 3.5559106309638443e-03 -1.3261794334466643e+00
1.9285246296192384e+14 2.5600154371310624e-03 -1.4217081710271462e+00
1.9315285620641281e+14 2.6368732431252101e-03 -1.7862507349063292e+00
1.9345324945090181e+14 3.5605933944883785e-03 -1.8139766008832030e+00
1.9375364269539078e+14 4.1320457632491158e-03 -1.5996581370074079e+00
1.9405403593987975e+14 3.9034907843197245e-03 -1.3376519052402274e+00
1.9435442918436875e+14 2.9933610257285664e-03 -1.1709714334328256e+00
1.9465482242885772e+14 2.1047174150352370e-03 -1.3482943496894020e+00
1.9495521567334669e+14 2.3629731352685507e-03 -1.7346113650888755e+00
1.9525560891783569e+14 3.2098817447403847e-03 -1.7160032532960456e+00
1.9555600216232466e+14 3.6254652835546529e-03 -1.4959904094460656e+00
1.9585639540681362e+14 3.3510931108915861e-03 -1.2655098681812718e+00
1.9615678865130262e+14 2.6322852987930708e-03 -1.1741943413671383e+00
1.9645718189579159e+14 2.1918217862282267e-03 -1.3664971939557935e+00
1.9675757514028056e+14 2.5573074678341013e-03 -1.5395817887812899e+00
1.9705796838476953e+14 3.0638029703435109e-03 -1.4346212245843128e+00
1.9735836162925850e+14 3.0858537926680366e-03 -1.2113415831369252e+00
1.9765875487374750e+14 2.5268856283827525e-03 -1.0316255577051645e+00
1.9795914811823647e+14 1.8000744963231037e-03 -1.1333025668791425e+00
1.9825954136272544e+14 1.8788591627115535e-03 -1.5428931438826523e+00
1.9855993460721444e+14 2.6636662222688542e-03 -1.5775103217773614e+00
1.9886032785170341e+14 3.2114129119742325e-03 -1.3481003987340916e+00
1.9916072109619238e+14 3.1440727074613945e-03 -1.0570959824928148e+00
1.9946111434068138e+14 2.4858201839831869e-03 -8.2724795639759141e-01
1.9976150758517034e+14 1.6443911193703242e-03 -8.8331964042222233e-01
2.0006190082965931e+14 1.5681621714844869e-03 -1.3572096025372424e+00
2.0036229407414831e+14 2.2489671947435079e-03 -1.4490173154296611e+00
2.0066268731863728e+14 2.7297699910989091e-03 -1.2464964221381736e+00
2.0096308056312625e+14 2.6857367930799474e-03 -9.9284964370127426e-01
2.0126347380761525e+14 2.1999075796623924e-03 -8.2579863162439660e-01
2.0156386705210422e+14 1.6932770154602101e-03 -9.1237072478676884e-01
2.0186426029659319e+14 1.7443736730976365e-03 -1.1658546390728919e+00
2.0216465354108216e+14 2.1553963576366928e-03 -1.1702922674802989e+00
2.0246504678557112e+14 2.3560139204948298e-03 -9.9300518129627657e-01
2.0276544003006012e+14 2.1532520885145217e-03 -8.0229794518195952e-01
2.0306583327454909e+14 1.7006549302532364e-03 -7.5766970813840229e-01
2.0336622651903806e+14 1.4812989438306246e-03 -9.8796817137596182e-01
2.0366661976352706e+14 1.8008569398027614e-03 -1.1545766174421079e+00
2.0396701300801603e+14 2.2108564543613686e-03 -1.0505568347955934e+00
2.0426740625250500e+14 2.3275715971197868e-03 -8.3381850592669515e-01
2.0456779949699400e+14 2.0772276916200269e-03 -6.3115447834281346e-01
2.0486819274148297e+14 1.6266415896712618e-03 -5.6852059159205670e-01
2.0516858598597194e+14 1.3584174720929778e-03 -7.5627244482158085e-01
2.0546897923046094e+14 1.5188854253948194e-03 -9.4486990936376580e-01
2.0576937247494991e+14 1.7910664594197813e-03 -9.1041069420097442e-01
2.0606976571943888e+14 1.8826995092388068e-03 -7.7707983227976185e-01
2.0637015896392788e+14 1.7723579525859498e-03 -6.6911528033303991e-01
2.0667055220841684e+14 1.6170808741049765e-03 -6.5591192987067393e-01
2.0697094545290581e+14 1.5897519225600016e-03 -6.9870579838984281e-01
2.0727133869739478e+14 1.6642141826953484e-03 -6.8335777759862060e-01
2.0757173194188375e+14 1.6762212484209868e-03 -5.9681459955323524e-01
2.0787212518637275e+14 1.5483015281837107e-03 -5.1615847048918928e-01
2.0817251843086172e+14 1.3674371959737188e-03 -5.3307882874924761e-01
2.0847291167535069e+14 1.3228405933958208e-03 -6.5139729068897723e-01
2.0877330491983969e+14 1.4646559170194225e-03 -7.1176111791837304e-01
2.0907369816432866e+14 1.6238680012651051e-03 -6.4381167166257902e-01
2.0937409140881762e+14 1.6537046603843750e-03 -5.1414088211009834e-01
2.0967448465330662e+14 1.5359842620499213e-03 -4.0267750858868084e-01
2.0997487789779559e+14 1.3599656737411550e-03 -3.7146063398041523e-01
2.1027527114228456e+14 1.2511893794328844e-03 -4.2665941340518720e-01
2.1057566438677356e+14 1.2519138802912977e-03 -4.8902578955302944e-01
2.1087605763126253e+14 1.2949304704779228e-03 -5.0105826449301782e-01
2.1117645087575150e+14 1.3231429749294941e-03 -4.8237021513350553e-01
2.1147684412024050e+14 1.3417627648499404e-03 -4.5737997545859038e-01
2.1177723736472947e+14 1.3646147141634572e-03 -4.1682782374396676e-01
2.1207763060921844e+14 1.3635322466645158e-03 -3.4688032965892140e-01
2.1237802385370741e+14 1.2951791540686229e-03 -2.6802902172279425e-01
2.1267841709819641e+14 1.1663079975581070e-03 -2.3580175411098797e-01
2.1297881034268538e+14 1.0652158623017602e-03 -2.9802277589051335e-01
2.1327920358717434e+14 1.0882815257190924e-03 -3.9117480062990623e-01
2.1357959683166331e+14 1.1922169333182784e-03 -3.8979701196389560e-01
2.1387999007615231e+14 1.2456706899426555e-03 -2.9473971840275170e-01
2.1418038332064128e+14 1.1804113287694749e-03 -1.8790453419012712e-01
2.1448077656513025e+14 1.0440311655258942e-03 -1.6351661414030794e-01
2.1478116980961925e+14 9.7821686796608948e-04 -2.5529448132434845e-01
2.1508156305410822e+14 1.0571291469218614e-03 -3.1799172417438015e-01
2.1538195629859719e+14 1.1599491348457259e-03 -2.4085091433894223e-01
2.1568234954308619e+14 1.1441427956748924e-03 -8.4559653442696711e-02
2.1598274278757516e+14 9.7714514381892922e-04 3.6989872874226185e-02
2.1628313603206412e+14 7.7077053321208022e-04 -3.3709383497860387e-02
2.1658352927655312e+14 7.6091067009521787e-04 -3.0231481710577673e-01
2.1688392252104209e+14 9.5714668372541664e-04 -3.7133100612110753e-01
2.1718431576553106e+14 1.1159532669144381e-03 -2.1547578494624794e-01
2.1748470901002003e+14 1.1010269071831873e-03 1.1744326272675477e-02
2.1778510225450903e+14 9.1241163464469055e-04 1.8833607196623214e-01
2.1808549549899800e+14 6.7771935299715919e-04 1.4855415556692028e-01
2.1838588874348697e+14 6.3461039211280639e-04 -1.4396178522072464e-01
2.1868628198797594e+14 7.8718230460797132e-04 -2.2849803371149072e-01
2.1898667523246494e+14 8.9264210591729471e-04 -7.6565747295811976e-02
2.1928706847695391e+14 8.4226569922643860e-04 1.2642393316342232e-01
2.1958746172144288e+14 6.7161637780551624e-04 2.2227088129393882e-01
2.1988785496593188e+14 5.4662644612802833e-04 4.5991035840239801e-02
2.2018824821042084e+14 6.2411476298735564e-04 -1.5406929251315729e-01
2.2048864145490981e+14 7.5896818124961823e-04 -6.1740369161621400e-02
2.2078903469939881e+14 7.7942141858008474e-04 1.8118185789296179e-01
2.2108942794388778e+14 6.4345907131442667e-04 4.2383479070355956e-01
2.2138982118837675e+14 4.2052713968844784e-04 4.5050162336652072e-01
2.2169021443286575e+14 3.4784114210617415e-04 -5.6567144447222946e-02
2.2199060767735472e+14 5.2274575846059297e-04 -2.2774234298536647e-01
2.2229100092184369e+14 6.6796164563975922e-04 1.1161936742577776e-02
2.2259139416633269e+14 6.6824538506620769e-04 3.6132025262588097e-01
2.2289178741082162e+14 5.1963411714369496e-04 7.0507691790950500e-01
2.2319218065531062e+14 2.8729636191513613e-04 8.4853877964113988e-01
2.2349257389979962e+14 1.8525612070180661e-04 6.9507871028497689e-02
2.2379296714428856e+14 3.4309471819952102e-04 -1.6121300087456633e-01
2.2409336038877756e+14 4.5224664188914438e-04 1.5850383374270821e-01
2.2439375363326653e+14 4.4032743995388947e-04 5.8095049241169450e-01
2.2469414687775550e+14 3.2041253464944809e-04 1.0007471497396021e+00
2.2499454012224450e+14 1.4653815520804462e-04 1.2068429621482968e+00
2.2529493336673347e+14 1.0348439973318209e-04 1.8432554586684989e-02
2.2559532661122244e+14 2.3052318197551823e-04 7.8532835316933142e-02
2.2589571985571144e+14 3.0467983634640996e-04 5.8027919357079716e-01
2.2619611310020041e+14 3.0976004923044428e-04 1.1831906224978759e+00
2.2649650634468938e+14 2.6189268932745846e-04 1.8423936946994937e+00
2.2679689958917838e+14 1.8270189333618631e-04 2.5302939345100621e+00
2.2709729283366734e+14 8.5950478937344742e-05 3.1831854789608869e+00
2.2739768607815631e+14 2.5173687019757474e-05 1.1991301771305243e+00
2.2769807932264531e+14 1.3540050449217396e-04 1.5203628111958367e+00
2.2799847256713425e+14 2.3034023704147509e-04 2.0496436225357066e+00
2.2829886581162325e+14 2.8542084792196700e-04 2.5168497780212555e+00
2.2859925905611225e+14 2.8740781332721037e-04 2.8736920657198528e+00
2.2889965230060119e+14 2.5070941601686050e-04 3.0319930418590353e+00
2.2920004554509019e+14 2.3279660521814113e-04 2.9105440779103131e+00
2.2950043878957916e+14 2.8435452130770697e-04 2.7703063951552189e+00
2.2980083203406812e+14 3.6324346720830348e-04 2.8202782073218655e+00
2.3010122527855712e+14 4.1825369712540688e-04 2.9444947708210272e+00
2.3040161852304609e+14 4.4163876733607478e-04 3.0372857009967174e+00
2.3070201176753506e+14 4.5939454164069075e-04 3.0634813645100949e+00
2.3100240501202406e+14 4.9716630698219862e-04 3.0666680375092619e+00
2.3130279825651303e+14 5.4644407814280081e-04 3.1010152815812462e+00
2.3160319150100200e+14 5.8142717693197550e-04 3.1559589170914708e+00
2.3190358474549100e+14 5.9726754557970919e-04 3.1865697672712052e+00
2.3220397798997997e+14 6.1888897715021898e-04 3.1742094802367422e+00
2.3250437123446894e+14 6.6930364749425233e-04 3.1583974540134676e+00
2.3280476447895794e+14 7.3392655797976242e-04 3.1831123353332083e+00
2.3310515772344688e+14 7.7823686794424650e-04 3.2363500122820974e+00
2.3340555096793588e+14 7.9086404414893815e-04 3.2724035914976217e+00
2.3370594421242488e+14 8.0075306692405437e-04 3.2603393245660768e+00
2.3400633745691381e+14 8.4856063489195785e-04 3.2268901963727812e+00
2.3430673070140281e+14 9.3166717676331715e-04 3.2300711009332153e+00
2.3460712394589178e+14 1.0039480711671910e-03 3.2797017653559841e+00
2.3490751719038075e+14 1.0305457306819461e-03 3.3365777358049611e+00
2.3520791043486975e+14 1.0247583853009354e-03 3.3557751073965618e+00
2.3550830367935872e+14 1.0391546675201397e-03 3.3291343163128770e+00
2.3580869692384769e+14 1.1067221018911670e-03 3.3046840061152980e+00
2.3610909016833669e+14 1.1952046641690371e-03 3.3251605897117207e+00
2.3640948341282566e+14 1.2479567989171385e-03 3.3759788042961150e+00
2.3670987665731462e+14 1.2478673969544911e-03 3.4121421429388050e+00
2.3701026990180362e+14 1.2373928619501566e-03 3.4010240003299494e+00
2.3731066314629259e+14 1.2788551322269349e-03 3.3613652701140047e+00
2.3761105639078156e+14 1.3779250759210484e-03 3.3488859340997705e+00
2.3791144963527056e+14 1.4750027423976462e-03 3.3823094038519335e+00
2.3821184287975950e+14 1.5175777783588294e-03 3.4314892471872107e+00
2.3851223612424850e+14 1.5121009677447018e-03 3.4564787796158356e+00
2.3881262936873750e+14 1.5160885395973883e-03 3.4435538218636887e+00
2.3911302261322644e+14 1.5747894727653731e-03 3.4228198151881131e+00
2.3941341585771544e+14 1.6646016411387440e-03 3.4307762705803388e+00
2.3971380910220441e+14 1.7256878468697656e-03 3.4638870546900997e+00
2.4001420234669338e+14 1.7348632989576101e-03 3.4897053570303536e+00
2.4031459559118238e+14 1.7329350927372754e-03 3.4831933162421969e+00
2.4061498883567134e+14 1.7821816403632846e-03 3.4574429380816500e+00
2.4091538208016031e+14 1.8877534036039068e-03 3.4524436152022364e+00
2.4121577532464931e+14 1.9865254158071303e-03 3.4829733913878611e+00
2.4151616856913828e+14 2.0202698653357045e-03 3.5251840938384662e+00
2.4181656181362725e+14 1.9968231981223280e-03 3.5436612358242332e+00
2.4211695505811625e+14 1.9875586096383333e-03 3.5238884539738407e+00
2.4241734830260522e+14 2.0556567882595166e-03 3.4934658990094913e+00
2.4271774154709419e+14 2.1798991347064299e-03 3.4922267245182552e+00
2.4301813479158319e+14 2.2816573744667912e-03 3.5239864110462276e+00
2.4331852803607212e+14 2.3124204410471076e-03 3.5612225013352035e+00
2.4361892128056112e+14 2.2965261913611332e-03 3.5754205031538349e+00
2.4391931452505012e+14 2.3033372157790100e-03 3.5624800023580296e+00
2.4421970776953906e+14 2.3717353337666370e-03 3.5474842886566114e+00
2.4452010101402806e+14 2.4678003827179186e-03 3.5533998231178212e+00
2.4482049425851703e+14 2.5328403054247564e-03 3.5749432185496492e+00
2.4512088750300600e+14 2.5526664292647178e-03 3.5903886253693593e+00
2.4542128074749500e+14 2.5701699014687393e-03 3.5871589132551760e+00
2.4572167399198397e+14 2.6334954265961230e-03 3.5766040209355983e+00
2.4602206723647294e+14 2.7349955425992577e-03 3.5803173084382571e+00
2.4632246048096194e+14 2.8189253400904444e-03 3.6028173984582454e+00
2.4662285372545091e+14 2.8459619344892765e-03 3.6277820692837319e+00
2.4692324696993988e+14 2.8362884780770768e-03 3.6357134823131099e+00
2.4722364021442888e+14 2.8512052316509605e-03 3.6236918810540351e+00
2.4752403345891784e+14 2.9280610446114864e-03 3.6101601922216391e+00
2.4782442670340681e+14 3.0387716671488418e-03 3.6138747982003725e+00
2.4812481994789581e+14 3.1250988109494072e-03 3.6336574179210586e+00
2.4842521319238475e+14 3.1608998934858699e-03 3.6538242473624214e+00
2.4872560643687375e+14 3.1722924990179101e-03 3.6614467701017674e+00
2.4902599968136275e+14 3.2043522897371658e-03 3.6580372386901399e+00
2.4932639292585169e+14 3.2714691795720325e-03 3.6558133690439334e+00
2.4962678617034069e+14 3.3475240377244422e-03 3.6622373122891987e+00
2.4992717941482966e+14 3.4038969976299205e-03 3.6728741320570828e+00
2.5022757265931862e+14 3.4434721061802564e-03 3.6793698908010426e+00
2.5052796590380762e+14 3.4924880459487068e-03 3.6803211203169810e+00
2.5082835914829659e+14 3.5640666679948407e-03 3.6825727811742097e+00
2.5112875239278556e+14 3.6397285144091737e-03 3.6917743083646362e+00
2.5142914563727456e+14 3.6922048157816433e-03 3.7048596965637128e+00
2.5172953888176353e+14 3.7194183897200773e-03 3.7135916649063478e+00
2.5202993212625250e+14 3.7488239528180619e-03 3.7139990776904050e+00
2.5233032537074150e+14 3.8068237527456878e-03 3.7111796534433306e+00
2.5263071861523047e+14 3.8884174156260101e-03 3.7134057376458474e+00
2.5293111185971944e+14 3.9645558516932617e-03 3.7225632702995388e+00
2.5323150510420844e+14 4.0167277857863408e-03 3.7330344847036891e+00
2.5353189834869738e+14 4.0561014003304505e-03 3.7390028571043872e+00
2.5383229159318638e+14 4.1068529899940323e-03 3.7410491067948421e+00
2.5413268483767538e+14 4.1749177518639029e-03 3.7446853741705310e+00
2.5443307808216431e+14 4.2411156815447618e-03 3.7527546492042920e+00
2.5473347132665331e+14 4.2871187144482709e-03 3.7616491173007991e+00
2.5503386457114228e+14 4.3208413495713655e-03 3.7658534428146626e+00
2.5533425781563125e+14 4.3694773963100664e-03 3.7650919160688892e+00
2.5563465106012025e+14 4.4466274638697888e-03 3.7654566347430198e+00
2.5593504430460922e+14 4.5332141451100505e-03 3.7723709158582475e+00
2.5623543754909819e+14 4.5976457350482506e-03 3.7840828346090984e+00
2.5653583079358719e+14 4.6314701079442633e-03 3.7935812009336658e+00
2.5683622403807616e+14 4.6595441032588839e-03 3.7961862638188326e+00
2.5713661728256512e+14 4.7129537768373225e-03 3.7947071516990030e+00
2.5743701052705412e+14 4.7940678082428762e-03 3.7961903735424589e+00
2.5773740377154309e+14 4.8751823801836741e-03 3.8037201174373858e+00
2.5803779701603206e+14 4.9318155019231593e-03 3.8134577821673856e+00
2.5833819026052106e+14 4.9698206893120265e-03 3.8197142564541635e+00
2.5863858350501003e+14 5.0160695363736484e-03 3.8215548878593739e+00
2.5893897674949900e+14 5.0846622361381171e-03 3.8235405992655371e+00
2.5923936999398800e+14 5.1596167113968109e-03 3.8296817260345088e+00
2.5953976323847694e+14 5.2157866663654472e-03 3.8382890233483677e+00
2.5984015648296594e+14 5.2515707332669572e-03 3.8440884691873101e+00
2.6014054972745491e+14 5.2933294268473763e-03 3.8447768920923719e+00
2.6044094297194388e+14 5.3646694751446466e-03 3.8443551366536650e+00
2.6074133621643288e+14 5.4560075986545302e-03 3.8487366466523176e+00
2.6104172946092184e+14 5.5330824729262207e-03 3.8586670692103908e+00
2.6134212270541081e+14 5.5754855366690762e-03 3.8687433051291622e+00
2.6164251594989981e+14 5.6003801293928726e-03 3.8733025133419448e+00
2.6194290919438878e+14 5.6443881639524646e-03 3.8726809287783861e+00
2.6224330243887775e+14 5.7222044340026861e-03 3.8729157828636582e+00
2.6254369568336675e+14 5.8098266106850925e-03 3.8786614878097554e+00
2.6284408892785572e+14 5.8733106611009930e-03 3.8879289227588094e+00
2.6314448217234469e+14 5.9082885862168089e-03 3.8947350794540263e+00
2.6344487541683369e+14 5.9449702073056058e-03 3.8960597543463287e+00
