["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.5920841957915831e+14 2.5549568126062086e-02 -2.7633831498513524e+00
1.5950881282364728e+14 2.2828738197666384e-02 -2.7540266872177379e+00
1.5980920606813628e+14 2.1479503868125128e-02 -2.8404037441941190e+00
1.6010959931262525e+14 2.2725064471321343e-02 -2.9161421720230130e+00
1.6040999255711422e+14 2.4932722735116479e-02 -2.8875972881467571e+00
1.6071038580160322e+14 2.5788856054866315e-02 -2.7809999507177370e+00
1.6101077904609219e+14 2.4271550695244601e-02 -2.6653620112871130e+00
1.6131117229058116e+14 2.1032430902623456e-02 -2.6197491315230561e+00
1.6161156553507012e+14 1.8365148851782531e-02 -2.7136481470051947e+00
1.6191195877955912e+14 1.8777071318690452e-02 -2.8733635737601673e+00
1.6221235202404809e+14 2.1588494368480905e-02 -2.9138470451319312e+00
1.6251274526853706e+14 2.3970319930972640e-02 -2.8229579166348517e+00
1.6281313851302606e+14 2.4112367093363410e-02 -2.6786885846413706e+00
1.6311353175751503e+14 2.1800499388159776e-02 -2.5572309485041940e+00
1.6341392500200400e+14 1.8324392042498413e-02 -2.5409171078754778e+00
1.6371431824649300e+14 1.6278361218332583e-02 -2.6800607674977219e+00
1.6401471149098197e+14 1.7462290029615753e-02 -2.8326474815937539e+00
1.6431510473547094e+14 2.0225113964938299e-02 -2.8354276588644298e+00
1.6461549797995991e+14 2.2037905379052265e-02 -2.7244933653064805e+00
1.6491589122444891e+14 2.1735097726567058e-02 -2.5797863417002165e+00
1.6521628446893788e+14 1.9491299667426135e-02 -2.4691130074456451e+00
1.6551667771342684e+14 1.6561813535455806e-02 -2.4579356929191261e+00
1.6581707095791584e+14 1.4840801491100356e-02 -2.5697301527502443e+00
1.6611746420240481e+14 1.5306446049232475e-02 -2.6932878279536867e+00
1.6641785744689378e+14 1.6808531755757625e-02 -2.7147158290765367e+00
1.6671825069138275e+14 1.7794227422455743e-02 -2.6553278829167910e+00
1.6701864393587175e+14 1.7680155353326066e-02 -2.5765226893656377e+00
1.6731903718036072e+14 1.6777459429031024e-02 -2.5244969630983962e+00
1.6761943042484969e+14 1.5820323449449100e-02 -2.5163993018700630e+00
1.6791982366933869e+14 1.5339812344475144e-02 -2.5310696966177164e+00
1.6822021691382766e+14 1.5241419693013101e-02 -2.5329112160869003e+00
1.6852061015831662e+14 1.5078659357793529e-02 -2.5136107585752252e+00
1.6882100340280562e+14 1.4624223660122504e-02 -2.4933163723630085e+00
1.6912139664729459e+14 1.4071982939612000e-02 -2.4931026306967947e+00
1.6942178989178356e+14 1.3781565285322900e-02 -2.5098504418274525e+00
1.6972218313627256e+14 1.3837012281005796e-02 -2.5166194213042896e+00
1.7002257638076153e+14 1.3924524584556133e-02 -2.4954363449223376e+00
1.7032296962525050e+14 1.3679011129025023e-02 -2.4577031263464910e+00
1.7062336286973947e+14 1.3051578030850454e-02 -2.4325087420349107e+00
1.7092375611422847e+14 1.2382696064371779e-02 -2.4429656184273871e+00
1.7122414935871744e+14 1.2126301405590392e-02 -2.4795232094552571e+00
1.7152454260320641e+14 1.2373106279100533e-02 -2.5003635252974057e+00
1.7182493584769538e+14 1.2729569101384682e-02 -2.4783494189838584e+00
1.7212532909218438e+14 1.2728501793527976e-02 -2.4256597425131026e+00
1.7242572233667334e+14 1.2215742245487713e-02 -2.3754255893057517e+00
1.7272611558116231e+14 1.1437256861498480e-02 -2.3594556950175471e+00
1.7302650882565131e+14 1.0859176710700455e-02 -2.3854108892902217e+00
1.7332690207014028e+14 1.0765744815032501e-02 -2.4213655313299673e+00
1.7362729531462925e+14 1.0976151656475327e-02 -2.4269489754516536e+00
1.7392768855911825e+14 1.1075575688077308e-02 -2.3972878459661269e+00
1.7422808180360722e+14 1.0824289821840685e-02 -2.3579315770694924e+00
1.7452847504809619e+14 1.0315149472075307e-02 -2.3391322199448457e+00
1.7482886829258519e+14 9.8664552000786512e-03 -2.3536789615604685e+00
1.7512926153707416e+14 9.7368325121473427e-03 -2.3828423092759210e+00
1.7542965478156312e+14 9.8812743614211870e-03 -2.3937973384070350e+00
1.7573004802605209e+14 1.0036741205064736e-02 -2.3749035289192220e+00
1.7603044127054109e+14 9.9999207568429449e-03 -2.3397084341473384e+00
1.7633083451503006e+14 9.7644585595043649e-03 -2.3076918623429217e+00
1.7663122775951903e+14 9.4577154938955584e-03 -2.2885331451597994e+00
1.7693162100400800e+14 9.1855597660266582e-03 -2.2781475988647402e+00
1.7723201424849700e+14 8.9396455170861547e-03 -2.2688033073901215e+00
1.7753240749298597e+14 8.6624451312882073e-03 -2.2623477193724764e+00
1.7783280073747494e+14 8.3806280872575599e-03 -2.2690136730297485e+00
1.7813319398196394e+14 8.2319391393876860e-03 -2.2907510053757334e+00
1.7843358722645291e+14 8.3181337505155509e-03 -2.3081870075679656e+00
1.7873398047094188e+14 8.5391854271102702e-03 -2.2960540177752393e+00
1.7903437371543088e+14 8.6432082837475319e-03 -2.2507800871851833e+00
1.7933476695991984e+14 8.4388914979861944e-03 -2.1939722463761910e+00
1.7963516020440881e+14 7.9580343533020518e-03 -2.1586094016938073e+00
1.7993555344889781e+14 7.4725651891539100e-03 -2.1687007859111866e+00
1.8023594669338678e+14 7.3061063085148965e-03 -2.2094877164574713e+00
1.8053633993787575e+14 7.4980233089594010e-03 -2.2286083953328450e+00
1.8083673318236472e+14 7.7375298950110418e-03 -2.1960808856430187e+00
1.8113712642685372e+14 7.6848847132793179e-03 -2.1306141395972076e+00
1.8143751967134269e+14 7.2507526619207943e-03 -2.0756107358526736e+00
1.8173791291583166e+14 6.6705310748992278e-03 -2.0742495824487786e+00
1.8203830616032062e+14 6.3720816591140332e-03 -2.1313508326521426e+00
1.8233869940480962e+14 6.5694521954381144e-03 -2.1819090900089182e+00
1.8263909264929859e+14 6.9847415589202990e-03 -2.1638784276834895e+00
1.8293948589378756e+14 7.1691034622073059e-03 -2.0860451305385022e+00
1.8323987913827656e+14 6.8919774441965984e-03 -1.9957591414567195e+00
1.8354027238276553e+14 6.2611627101349984e-03 -1.9477075557779646e+00
1.8384066562725450e+14 5.6785875928782939e-03 -1.9805497549870301e+00
1.8414105887174350e+14 5.5649647717257132e-03 -2.0612315614030923e+00
1.8444145211623247e+14 5.8911506780296970e-03 -2.0944099938639322e+00
1.8474184536072144e+14 6.2223901881784116e-03 -2.0478381907130281e+00
1.8504223860521044e+14 6.2113109739945199e-03 -1.9618114665729471e+00
1.8534263184969941e+14 5.8273822130483722e-03 -1.8927603011993019e+00
1.8564302509418838e+14 5.3364945351131359e-03 -1.8850512734786407e+00
1.8594341833867738e+14 5.1059456618131370e-03 -1.9317537464920473e+00
1.8624381158316634e+14 5.2282296883161021e-03 -1.9600615500502527e+00
1.8654420482765531e+14 5.4077975913775856e-03 -1.9229039149444107e+00
1.8684459807214428e+14 5.3199464343866203e-03 -1.8465211769010170e+00
1.8714499131663325e+14 4.9028286666210411e-03 -1.7915483496642748e+00
1.8744538456112225e+14 4.4215411163741666e-03 -1.8180161899264813e+00
1.8774577780561122e+14 4.3123393881280845e-03 -1.9161135428507523e+00
1.8804617105010019e+14 4.6872685556319420e-03 -1.9672904664261945e+00
1.8834656429458919e+14 5.1514592157444541e-03 -1.9075063881737726e+00
1.8864695753907816e+14 5.2770285238842238e-03 -1.7764739086607968e+00
1.8894735078356712e+14 4.8986891008304780e-03 -1.6401861557374915e+00
1.8924774402805612e+14 4.1607688286281240e-03 -1.5747945462785284e+00
1.8954813727254509e+14 3.5179931144641440e-03 -1.6573692955984520e+00
1.8984853051703406e+14 3.4919476002808056e-03 -1.8287900343164862e+00
1.9014892376152306e+14 3.9765686681510690e-03 -1.8854004610153412e+00
1.9044931700601203e+14 4.4018455007443892e-03 -1.8035322249544374e+00
1.9074971025050100e+14 4.4180972426800177e-03 -1.6680374459607035e+00
1.9105010349499000e+14 4.0135473722397712e-03 -1.5607540570752934e+00
1.9135049673947897e+14 3.4693218086128868e-03 -1.5571977238244736e+00
1.9165088998396794e+14 3.2364956784644741e-03 -1.6673304970869247e+00
1.9195128322845691e+14 3.4815053038307021e-03 -1.7469756594555519e+00
1.9225167647294588e+14 3.8460534840980762e-03 -1.6999997116794869e+00
1.9255206971743488e+14 3.9428957452391491e-03 -1.5739792395917531e+00
1.9285246296192384e+14 3.6474807405211650e-03 -1.4475857356973387e+00
1.9315285620641281e+14 3.1103527810975190e-03 -1.4044156300794004e+00
1.9345324945090181e+14 2.7206763380581101e-03 -1.5074068479168612e+00
1.9375364269539078e+14 2.8188949709459020e-03 -1.6537487112748124e+00
1.9405403593987975e+14 3.2139085147059178e-03 -1.6684068483149492e+00
1.9435442918436875e+14 3.4851974204682277e-03 -1.5648665084685172e+00
1.9465482242885772e+14 3.4206987333333344e-03 -1.4263876938681281e+00
1.9495521567334669e+14 3.0583979158203657e-03 -1.3309324283195407e+00
1.9525560891783569e+14 2.6481431122973224e-03 -1.3478736891694567e+00
1.9555600216232466e+14 2.5232275830616752e-03 -1.4628719448019238e+00
1.9585639540681362e+14 2.7355128676181434e-03 -1.5257185646745628e+00
1.9615678865130262e+14 2.9877744612658791e-03 -1.4702555889953763e+00
1.9645718189579159e+14 3.0249000377233280e-03 -1.3532491461527054e+00
1.9675757514028056e+14 2.7992718198952657e-03 -1.2505614564622989e+00
1.9705796838476953e+14 2.4597197446525323e-03 -1.2329061988754928e+00
1.9735836162925850e+14 2.2774221672833303e-03 -1.3204488923202344e+00
1.9765875487374750e+14 2.3936814808576076e-03 -1.4031209750564175e+00
1.9795914811823647e+14 2.6297051870404478e-03 -1.3794283632646456e+00
1.9825954136272544e+14 2.7377590498153283e-03 -1.2759932449694562e+00
1.9855993460721444e+14 2.6163582671767300e-03 -1.1611418635627468e+00
1.9886032785170341e+14 2.3320651689262596e-03 -1.1031710066687646e+00
1.9916072109619238e+14 2.0846863102761373e-03 -1.1497487467010696e+00
1.9946111434068138e+14 2.0703401156847850e-03 -1.2508520654335111e+00
1.9976150758517034e+14 2.2523191183886565e-03 -1.2826628756318110e+00
2.0006190082965931e+14 2.4235226412065150e-03 -1.2199513205556982e+00
2.0036229407414831e+14 2.4426234629679341e-03 -1.1154750041564609e+00
2.0066268731863728e+14 2.3023453597881055e-03 -1.0275658880797960e+00
2.0096308056312625e+14 2.1030754993865979e-03 -9.9946878508108838e-01
2.0126347380761525e+14 1.9816194000002391e-03 -1.0318900489378486e+00
2.0156386705210422e+14 1.9906610901580723e-03 -1.0660789596030240e+00
2.0186426029659319e+14 2.0513707193719434e-03 -1.0521625589600647e+00
2.0216465354108216e+14 2.0609268859250059e-03 -1.0015131331358089e+00
2.0246504678557112e+14 1.9907620852280847e-03 -9.5520756195344336e-01
2.0276544003006012e+14 1.8954536122010258e-03 -9.4598602805430310e-01
2.0306583327454909e+14 1.8581284993728674e-03 -9.6871935058186343e-01
2.0336622651903806e+14 1.9041027087837931e-03 -9.7914797679878507e-01
2.0366661976352706e+14 1.9745266366729556e-03 -9.4569367025721518e-01
2.0396701300801603e+14 1.9938316466948194e-03 -8.7858434800648766e-01
2.0426740625250500e+14 1.9330602522141824e-03 -8.0932184465424706e-01
2.0456779949699400e+14 1.8213847218477490e-03 -7.6777666205698158e-01
2.0486819274148297e+14 1.7197273233296210e-03 -7.6507211961543209e-01
2.0516858598597194e+14 1.6721187108844845e-03 -7.8293617454392483e-01
2.0546897923046094e+14 1.6717550046530026e-03 -7.9131595061291427e-01
2.0576937247494991e+14 1.6817187056263811e-03 -7.7979670707723525e-01
2.0606976571943888e+14 1.6792499160325201e-03 -7.5875010618115257e-01
2.0637015896392788e+14 1.6698974969606283e-03 -7.3907412536321759e-01
2.0667055220841684e+14 1.6677134290811297e-03 -7.1906875220873379e-01
2.0697094545290581e+14 1.6703253768740650e-03 -6.8935530999432704e-01
2.0727133869739478e+14 1.6580077737804091e-03 -6.4772497693091091e-01
2.0757173194188375e+14 1.6157072354507419e-03 -6.0511453820382510e-01
2.0787212518637275e+14 1.5518736144026590e-03 -5.7768522661340482e-01
2.0817251843086172e+14 1.4949473814059365e-03 -5.7227042365471437e-01
2.0847291167535069e+14 1.4677906537442326e-03 -5.7690767805644616e-01
2.0877330491983969e+14 1.4644819365555758e-03 -5.7200145284350801e-01
2.0907369816432866e+14 1.4593803105842611e-03 -5.5245536064608758e-01
2.0937409140881762e+14 1.4379335048824249e-03 -5.3090876581909052e-01
2.0967448465330662e+14 1.4129757381199559e-03 -5.2076828025032651e-01
2.0997487789779559e+14 1.4092515549504164e-03 -5.1721536643562471e-01
2.1027527114228456e+14 1.4293694956079739e-03 -4.9803039535726729e-01
2.1057566438677356e+14 1.4413762122838869e-03 -4.4949843213563906e-01
2.1087605763126253e+14 1.4060907749737464e-03 -3.8437228573080573e-01
2.1117645087575150e+14 1.3145523907860009e-03 -3.3689269321058612e-01
2.1147684412024050e+14 1.2080169725212644e-03 -3.4542741263175947e-01
2.1177723736472947e+14 1.1618096774015511e-03 -4.1141591936783534e-01
2.1207763060921844e+14 1.2128358560002496e-03 -4.6538079907555491e-01
2.1237802385370741e+14 1.3067910113330270e-03 -4.4404210602899963e-01
2.1267841709819641e+14 1.3566111880779109e-03 -3.5753913264656162e-01
2.1297881034268538e+14 1.3137804061022632e-03 -2.5367467791880183e-01
2.1327920358717434e+14 1.1921415142445849e-03 -1.8854585744805225e-01
2.1357959683166331e+14 1.0658765700089349e-03 -2.0976990548563804e-01
2.1387999007615231e+14 1.0278600797237881e-03 -2.9795415826663979e-01
2.1418038332064128e+14 1.0904469493159305e-03 -3.4659610115245720e-01
2.1448077656513025e+14 1.1677910587251179e-03 -3.0340551431273349e-01
2.1478116980961925e+14 1.1778283897210201e-03 -2.0642436344866313e-01
2.1508156305410822e+14 1.1000317309074672e-03 -1.1843923161128266e-01
2.1538195629859719e+14 9.8017263613417839e-04 -1.0112457034965899e-01
2.1568234954308619e+14 9.0829763939713861e-04 -1.7542815659713304e-01
2.1598274278757516e+14 9.3902727927475886e-04 -2.5479108803553885e-01
2.1628313603206412e+14 1.0202434438178593e-03 -2.4283557873835948e-01
2.1658352927655312e+14 1.0630629657080856e-03 -1.5054679369210441e-01
2.1688392252104209e+14 1.0227917275677520e-03 -3.6797141549487884e-02
2.1718431576553106e+14 9.1408999001122381e-04 3.5139340424404274e-02
2.1748470901002003e+14 8.0165081733155335e-04 1.2522187961452585e-02
2.1778510225450903e+14 7.6168662214043240e-04 -8.4714656768371518e-02
2.1808549549899800e+14 8.0095731585677328e-04 -1.4168375161999136e-01
2.1838588874348697e+14 8.5060757172802709e-04 -1.0563087217255644e-01
2.1868628198797594e+14 8.5260607991999434e-04 -1.8799505875030979e-02
2.1898667523246494e+14 7.9919679294208109e-04 5.7403089215061855e-02
2.1928706847695391e+14 7.2638626654490733e-04 7.5433574548963281e-02
2.1958746172144288e+14 6.8505145732091930e-04 3.7458761049408443e-02
2.1988785496593188e+14 6.9033828684987174e-04 1.3234988847706420e-02
2.2018824821042084e+14 7.0482763199065663e-04 5.4360268439607423e-02
2.2048864145490981e+14 6.8520126907910619e-04 1.4057726149847383e-01
2.2078903469939881e+14 6.2057321319491780e-04 2.1536271359080328e-01
2.2108942794388778e+14 5.3928392850280350e-04 2.1536913747942374e-01
2.2138982118837675e+14 4.9410104732230519e-04 1.2323874539716614e-01
2.2169021443286575e+14 5.1069384966845799e-04 4.2023964771484408e-02
2.2199060767735472e+14 5.5139273795877953e-04 6.9355364061508801e-02
2.2229100092184369e+14 5.6531130327680046e-04 1.8538329706028533e-01
2.2259139416633269e+14 5.3040057300420430e-04 3.3014958168629055e-01
2.2289178741082162e+14 4.5567204740828721e-04 4.4225208064434518e-01
2.2319218065531062e+14 3.7360706322729208e-04 4.6017884482595006e-01
2.2349257389979962e+14 3.2478279971342479e-04 3.7170915330896359e-01
2.2379296714428856e+14 3.2090566598438777e-04 2.9380245769223923e-01
2.2409336038877756e+14 3.3024102038540408e-04 3.2664817273568530e-01
2.2439375363326653e+14 3.2147522431436222e-04 4.4283365450725476e-01
2.2469414687775550e+14 2.8757755726940235e-04 5.7750971954239005e-01
2.2499454012224450e+14 2.4075862369153002e-04 6.7011571467576736e-01
2.2529493336673347e+14 2.0209692272474806e-04 6.8575585447251552e-01
2.2559532661122244e+14 1.8594447222933428e-04 6.7787020591824498e-01
2.2589571985571144e+14 1.8592759442486687e-04 7.6041890703579840e-01
2.2619611310020041e+14 1.8663684287954324e-04 9.6826449351865729e-01
2.2649650634468938e+14 1.8097845749781637e-04 1.2684089409766364e+00
2.2679689958917838e+14 1.7056558837178997e-04 1.6147791881350819e+00
2.2709729283366734e+14 1.5973600894892665e-04 1.9561463907524144e+00
2.2739768607815631e+14 1.5179066763261657e-04 2.2392639005494863e+00
2.2769807932264531e+14 1.4934449996152900e-04 2.4271324964869163e+00
2.2799847256713425e+14 1.5587089874221488e-04 2.5216129098032556e+00
2.2829886581162325e+14 1.7439344569065667e-04 2.5653310859612048e+00
2.2859925905611225e+14 2.0475787630000602e-04 2.6063329322089648e+00
2.2889965230060119e+14 2.4356528172476055e-04 2.6665726829843988e+00
2.2920004554509019e+14 2.8575063650488692e-04 2.7455582873670350e+00
2.2950043878957916e+14 3.2584062729064503e-04 2.8327928332999930e+00
2.2980083203406812e+14 3.5967232509375981e-04 2.9136471830594273e+00
2.3010122527855712e+14 3.8700700081865317e-04 2.9734135191967095e+00
2.3040161852304609e+14 4.1321512580363078e-04 3.0048981004217445e+00
2.3070201176753506e+14 4.4665166515941334e-04 3.0175087560377958e+00
2.3100240501202406e+14 4.9116051129175029e-04 3.0340889613404345e+00
2.3130279825651303e+14 5.4084961381992429e-04 3.0708899782084922e+00
2.3160319150100200e+14 5.8398242054251675e-04 3.1241671065042715e+00
2.3190358474549100e+14 6.1229044686269283e-04 3.1753653232334216e+00
2.3220397798997997e+14 6.2840563025707414e-04 3.2037196274506861e+00
2.3250437123446894e+14 6.4640598169751079e-04 3.2009391803290557e+00
2.3280476447895794e+14 6.8195182348678839e-04 3.1826060645486538e+00
2.3310515772344688e+14 7.3740411410146709e-04 3.1772120157405004e+00
2.3340555096793588e+14 7.9891060350767537e-04 3.1982581061054995e+00
2.3370594421242488e+14 8.4925007051022013e-04 3.2360858418581180e+00
2.3400633745691381e+14 8.8169517102540287e-04 3.2708467423783132e+00
2.3430673070140281e+14 9.0464827709855209e-04 3.2875288301990486e+00
2.3460712394589178e+14 9.3470793499862367e-04 3.2867754754811078e+00
2.3490751719038075e+14 9.8167402957139360e-04 3.2845028943545964e+00
2.3520791043486975e+14 1.0389813043130112e-03 3.2959181392037196e+00
2.3550830367935872e+14 1.0904734143187982e-03 3.3212984027058647e+00
2.3580869692384769e+14 1.1254978799494118e-03 3.3482936562528622e+00
2.3610909016833669e+14 1.1480926373449510e-03 3.3633105115104778e+00
2.3640948341282566e+14 1.1739440134437159e-03 3.3624753954015851e+00
2.3670987665731462e+14 1.2168261715971784e-03 3.3554859592877624e+00
2.3701026990180362e+14 1.2757854035721568e-03 3.3565988649419185e+00
2.3731066314629259e+14 1.3365768192352225e-03 3.3711251258759285e+00
2.3761105639078156e+14 1.3852278665141950e-03 3.3925975488688902e+00
2.3791144963527056e+14 1.4196073063826090e-03 3.4102413003056777e+00
2.3821184287975950e+14 1.4500667511583736e-03 3.4179724704527352e+00
2.3851223612424850e+14 1.4895541611677787e-03 3.4189071949609415e+00
2.3881262936873750e+14 1.5415889316988079e-03 3.4217282501512494e+00
2.3911302261322644e+14 1.5976194671463379e-03 3.4319181077127192e+00
2.3941341585771544e+14 1.6460286629401014e-03 3.4471811483873860e+00
2.3971380910220441e+14 1.6830886289531677e-03 3.4606082860707694e+00
2.4001420234669338e+14 1.7160547884815371e-03 3.4671639203476037e+00
2.4031459559118238e+14 1.7563611177886620e-03 3.4680679254946023e+00
2.4061498883567134e+14 1.8089816470033973e-03 3.4694895929846057e+00
2.4091538208016031e+14 1.8679671056683442e-03 3.4765855939520622e+00
2.4121577532464931e+14 1.9223062740424445e-03 3.4890336407754838e+00
2.4151616856913828e+14 1.9657902028667545e-03 3.5020190396151802e+00
2.4181656181362725e+14 2.0019392158740295e-03 3.5106645024306142e+00
2.4211695505811625e+14 2.0405304917503839e-03 3.5139530136920105e+00
2.4241734830260522e+14 2.0890856477935094e-03 3.5152578703949846e+00
2.4271774154709419e+14 2.1467813609192272e-03 3.5191242736481310e+00
2.4301813479158319e+14 2.2059808896179979e-03 3.5274321408706149e+00
2.4331852803607212e+14 2.2591200870750302e-03 3.5384536422682311e+00
2.4361892128056112e+14 2.3043284213489419e-03 3.5488959256428649e+00
2.4391931452505012e+14 2.3456572392775293e-03 3.5565776416680159e+00
2.4421970776953906e+14 2.3888351693957212e-03 3.5616693989021466e+00
2.4452010101402806e+14 2.4366955497671580e-03 3.5659067962480049e+00
2.4482049425851703e+14 2.4879864560623491e-03 3.5708111746507036e+00
2.4512088750300600e+14 2.5397835233834268e-03 3.5766059120347906e+00
2.4542128074749500e+14 2.5906101977653962e-03 3.5825403871870849e+00
2.4572167399198397e+14 2.6414668594882391e-03 3.5879488011347833e+00
2.4602206723647294e+14 2.6943843778050496e-03 3.5929715191169160e+00
2.4632246048096194e+14 2.7501944442735716e-03 3.5984268477706371e+00
2.4662285372545091e+14 2.8074432385267467e-03 3.6051013835022898e+00
2.4692324696993988e+14 2.8631067766002652e-03 3.6130949646011792e+00
2.4722364021442888e+14 2.9144131900882132e-03 3.6216497174040283e+00
2.4752403345891784e+14 2.9606322261168504e-03 3.6294864619266169e+00
2.4782442670340681e+14 3.0039366540043980e-03 3.6354508388207623e+00
2.4812481994789581e+14 3.0487806145642763e-03 3.6392042889687941e+00
2.4842521319238475e+14 3.0997127616803908e-03 3.6416022256513765e+00
2.4872560643687375e+14 3.1585027815457562e-03 3.6443880639041080e+00
2.4902599968136275e+14 3.2224732805943572e-03 3.6491938103215884e+00
2.4932639292585169e+14 3.2856849721030913e-03 3.6564591443833199e+00
2.4962678617034069e+14 3.3426531004389875e-03 3.6650952845554774e+00
2.4992717941482966e+14 3.3921020549510890e-03 3.6732016711116269e+00
2.5022757265931862e+14 3.4378725012812433e-03 3.6793692236624969e+00
2.5052796590380762e+14 3.4859959049147451e-03 3.6836442413694841e+00
2.5082835914829659e+14 3.5400066130965419e-03 3.6873713753278174e+00
2.5112875239278556e+14 3.5983867272362806e-03 3.6919854308435300e+00
2.5142914563727456e+14 3.6564539748616086e-03 3.6978081293912046e+00
2.5172953888176353e+14 3.7109681588396930e-03 3.7039308282392889e+00
2.5202993212625250e+14 3.7631874592060333e-03 3.7092268990098241e+00
2.5233032537074150e+14 3.8175098243453621e-03 3.7135257227524829e+00
2.5263071861523047e+14 3.8768764783143474e-03 3.7178455149179679e+00
2.5293111185971944e+14 3.9392999945985271e-03 3.7234238644062394e+00
2.5323150510420844e+14 3.9990732061080999e-03 3.7304558589051666e+00
2.5353189834869738e+14 4.0518039533269370e-03 3.7377617462956216e+00
2.5383229159318638e+14 4.0987272084156891e-03 3.7437107192514745e+00
2.5413268483767538e+14 4.1462722017043810e-03 3.7476078874090040e+00
2.5443307808216431e+14 4.2009568276817752e-03 3.7503464060980760e+00
2.5473347132665331e+14 4.2639294855300958e-03 3.7537000047452751e+00
2.5503386457114228e+14 4.3300580866017513e-03 3.7588551578388625e+00
2.5533425781563125e+14 4.3923490011927267e-03 3.7655168998230328e+00
2.5563465106012025e+14 4.4476169090156368e-03 3.7723122557570385e+00
2.5593504430460922e+14 4.4985177732401564e-03 3.7780051074431271e+00
2.5623543754909819e+14 4.5505632807066373e-03 3.7824377636200026e+00
2.5653583079358719e+14 4.6071203876923419e-03 3.7864514315481590e+00
2.5683622403807616e+14 4.6669696339008372e-03 3.7909650333430016e+00
2.5713661728256512e+14 4.7263439636661833e-03 3.7961412279020506e+00
2.5743701052705412e+14 4.7830365434379761e-03 3.8013933316549480e+00
2.5773740377154309e+14 4.8384664382054117e-03 3.8061068601937809e+00
2.5803779701603206e+14 4.8959071825704801e-03 3.8103049564934426e+00
2.5833819026052106e+14 4.9568776189519428e-03 3.8146183778479359e+00
2.5863858350501003e+14 5.0193771173062760e-03 3.8196311396668676e+00
2.5893897674949900e+14 5.0796904922772836e-03 3.8252815896565298e+00
2.5923936999398800e+14 5.1359158637843067e-03 3.8309025590689396e+00
2.5953976323847694e+14 5.1897850247619223e-03 3.8358310306118528e+00
2.5984015648296594e+14 5.2451038790061986e-03 3.8399977577189195e+00
2.6014054972745491e+14 5.3043451171730770e-03 3.8439615525956188e+00
2.6044094297194388e+14 5.3665761722900664e-03 3.8483857267361761e+00
2.6074133621643288e+14 5.4285114542817871e-03 3.8534691122037308e+00
2.6104172946092184e+14 5.4874809152160994e-03 3.8588399264573043e+00
2.6134212270541081e+14 5.5435066565526249e-03 3.8639399897653459e+00
2.6164251594989981e+14 5.5988287873499232e-03 3.8684942946979071e+00
2.6194290919438878e+14 5.6557009221975367e-03 3.8726552286728584e+00
2.6224330243887775e+14 5.7146774633632953e-03 3.8767633669798380e+00
2.6254369568336675e+14 5.7747928812429856e-03 3.8810185349956736e+00
2.6284408892785572e+14 5.8350240510532765e-03 3.8853790055561568e+00
2.6314448217234469e+14 5.8953299976451431e-03 3.8897228522481746e+00
2.6344487541683369e+14 5.9563265432514218e-03 3.8940427661950952e+00
