wavelength_nm,S11a,S12a,S13a,S14a,S21a,S22a,S23a,S24a,S31a,S32a,S33a,S34a,S41a,S42a,S43a,S44a,S11m,S12m,S13m,S14m,S21m,S22m,S23m,S24m,S31m,S32m,S33m,S34m,S41m,S42m,S43m,S44m
2000.0,3.1379920879136933,-2.6760596736084454,-2.314876351163607,-0.9090698713405523,-2.5031456341850813,3.110860880186578,2.2303878950993457,0.4944283507837862,-2.318632434305242,2.2310594803235926,3.0687177096201474,0.4677344229264916,-0.9138391937039978,0.494105477565662,0.6934394085812796,3.0981245901991215,0.033991127631953943,0.004252737209502915,0.49777283335829026,0.7074379797275198,0.003931305945532811,0.04320496869414825,0.7066806141501103,0.49673091086028925,0.49366493134518835,0.706763749597119,0.04373148486043641,0.003906485819782507,0.7011610826338887,0.49649150157216715,0.003549828596122323,0.04312825892711335
1996.0,3.1331761657809456,-2.2583150316076672,-1.8195961342431115,-0.2605784489536093,-2.1902249902803352,3.0676947029872688,2.878855366738689,1.2941814117195398,-1.8233078191115275,2.87958279672252,3.0687788005840417,0.908859534724336,-0.2653586876077383,1.2938581722974034,1.021733083173185,3.0544390296637545,0.035975500631181254,0.005074368820719871,0.5060012379751535,0.7044642924320256,0.004152381131639975,0.04292582708645441,0.7036874501907934,0.505577950263651,0.5018512034729741,0.7037823678759625,0.045625914506496085,0.004733458471633526,0.698234036712479,0.505337445784637,0.003816211136686321,0.04293463714615139
1992.015968063872,3.1799280367298617,-1.8220824074286108,-1.323158370428763,0.3886072122893851,-1.8898705361747596,3.0291612766655573,3.528034129594499,2.0943768994386365,-1.3268252253595245,3.5288011001767305,3.108699774354195,1.361170372853731,0.3838387017242922,2.094053732158256,1.337419257896695,3.016542858074998,0.0371996163539104,0.00546502332775212,0.5142373774495151,0.7015238151339346,0.004013796108916278,0.04384367534851688,0.7007685444100304,0.5140294451492454,0.5100456939816798,0.700836241728658,0.04662476967177174,0.005160969974759606,0.6953800406389127,0.5137882131382002,0.0037265958587757385,0.04393554151979343
1988.0478087649403,3.2412969476298983,-1.3334509281284488,-0.8256066572469533,1.0383914293155019,-1.6287501176363801,3.0136275532409957,4.177848428495371,2.895415045376194,-0.8292282863133466,4.178618576896847,3.1579211103561518,1.8664135850309242,1.033676807398135,2.895092793629282,1.61421958648783,3.00262316328097,0.03667297678148194,0.005232372270745382,0.5224865045411768,0.6985517730705525,0.003613727901554273,0.04596504325805418,0.6978540846986098,0.5220568522957336,0.5182539106602267,0.6978604342356052,0.04580413499249895,0.005010930329618789,0.6925317719837636,0.5218151133292075,0.0033676494218072605,0.04611024701882842
1984.0954274353878,3.276893146860353,-0.7817845114148364,-0.3269796835781244,1.6887335541095638,-1.4307941307907914,3.0413830515202878,4.828279839291203,3.6976282710636155,-0.33055580351547953,4.8289937418551485,3.18335467829303,2.4441695093426308,1.6841356708823625,3.697307444294857,1.8266043385190895,3.032105404624087,0.034707105030520415,0.004094448653926037,0.53073445244684,0.6954501755870867,0.0031120690232670327,0.048427394332176146,0.6948393904519402,0.5297423013305137,0.5264620628044596,0.6947561819474908,0.043604497565562075,0.004004161355112908,0.6895867734241263,0.5294998193253948,0.002889419822022501,0.048565788413329085
1980.1587301587304,3.261189938328838,-0.16099914265303472,0.17266819984708107,2.339635977908015,-1.3026652799583907,3.104759315687976,5.479348280581644,4.5011607942296346,0.1691376160380661,5.479927555148447,3.167233599964338,3.136959889955401,2.335232781337084,4.500840958837169,1.9630749717087381,3.096339755949512,0.03272734918702671,0.0020184940066634354,0.5389532359342617,0.6921475070676752,0.0026751254127291013,0.04929700765801316,0.6916120167621593,0.5372738886351879,0.5346426016022743,0.6914516582048842,0.041558095547373754,0.002094009220120031,0.686434104250495,0.5370304179168701,0.0024588777813176472,0.049375896665973314
1976.2376237623757,3.2127803239997124,-2.861328842255179,0.6732647175963463,2.9912145126829484,-1.211381347843486,3.1567587205890772,6.131100786569352,5.306002262149267,0.6697793289282069,6.131535429741508,3.128790386272473,6.058402836936188,2.9870123141657507,5.30568293207908,2.0543521029029956,3.147980055826967,0.03233890073388098,0.0006252866370043071,0.547115078455391,0.6886081791344468,0.0023772146964360147,0.04764013366673101,0.6880869658887581,0.5448752750151282,0.5427681526323611,0.6879114669879545,0.04120413425544237,0.0005693734149781143,0.6829892190036236,0.5446309715127831,0.0021663579041661116,0.047653564525285415
1972.3320158102767,3.191310177959769,-2.0705882868269687,1.1747385679619926,3.64365208080387,-1.1106490416874222,3.1498101015056,6.783612660124378,6.11198676871581,1.171297668241456,6.784000972179134,3.1150311577802103,7.309798112645513,3.6395468866246197,6.111668131102438,2.1556849345678937,3.1397874250955864,0.03376374807725553,0.003106016814138491,0.555204060449886,0.6847721082254731,0.002140747854052366,0.045701039036737556,0.6842323076065516,0.5526748026024214,0.5508230683739518,0.6840754077315299,0.042593469387008406,0.0028712664715446513,0.679219454028216,0.552429930661386,0.0019486077382605345,0.04569740129656451
1968.441814595661,3.231461947732524,-1.3542255206598757,1.6770446423926755,4.297039092055627,-1.010477125364114,3.122479328359375,7.43698939389718,6.918745479683509,1.6736472529688826,7.437415307335728,3.1510021202901695,8.078116464767414,4.292940024413165,6.918427956948076,2.2686842682236072,3.1117194629487623,0.03551684096864846,0.004677307349010541,0.5632165982823979,0.6805859311260922,0.0018330129038500243,0.04702123029427088,0.6800729808471235,0.5606682577362371,0.5588038579047651,0.6798897424798496,0.04415140526892296,0.004447378506348828,0.6751479498337548,0.5604229532958599,0.0016658389825403256,0.04706077246709105
1964.566929133858,3.317598709712537,-0.5920358012213842,2.180175253101313,4.951375601468874,-1.0202407423498747,3.173901896411919,8.091353121891768,7.725851541336274,2.1768202022916627,8.0917793175021,3.2222521435749965,8.868671245085402,4.9473129455966545,7.725535565480887,2.285540629810503,3.1635689578273776,0.035824954277686394,0.004822453998267956,0.5711511820416204,0.6761114886935602,0.0014389158013489722,0.05049870153861671,0.6756743703371683,0.5687948920950974,0.566708955766564,0.6754160442410528,0.044099945576846385,0.0046990146963991255,0.6708376028357543,0.5685493092017612,0.0012713889734141486,0.0505847710927641
1960.7072691552062,3.4092077702683508,0.3107817115192883,2.6841480777445095,5.606724371712624,-1.3168940531584932,3.306338124693949,8.74680863286046,8.533101470599185,2.680834000820694,8.747156832270893,3.292781751884146,9.793584858959703,5.602770668621507,8.532787689029592,1.9570226642703377,3.2967343654614947,0.03382014711558908,0.0035597671226929905,0.5789966417440711,0.671507338015954,0.0012503295730159594,0.05106556229427772,0.6711186696649992,0.5769665022412452,0.5745270837422067,0.6708124636987803,0.04166742546841476,0.003627526239444498,0.6663679731809689,0.5767207258808511,0.0010172021809465189,0.05116159022838523
1956.862745098039,3.4542730571918936,1.8403790889000773,3.1889797484731117,6.263207085708305,-1.5828103858248104,3.436448747275446,9.403401863238207,9.340586990857311,3.1857050568960137,9.403669988054741,3.3179237625283906,11.248125026375533,6.259360436992636,9.340275879750589,1.5932217388430825,3.427432600662035,0.029970409213837375,0.002056896217128528,0.5867293909086682,0.6668936144918626,0.0016896517331459375,0.04619778373782698,0.6664877343169768,0.585028581592931,0.5822345850520524,0.6661987294994367,0.03755550439492527,0.0022963941058526346,0.6618186955058406,0.5847824637080115,0.0014086001930493192,0.046277637017267156
1953.033268101761,3.399466552332558,3.620321262111317,3.694664666871534,6.920835650019823,-1.4963650544514389,3.4615244246784944,10.06109350040068,10.148528152351783,3.6914276027835244,10.061330505582882,3.2616916332255466,12.969872114660912,6.917045150143495,10.148219669092168,1.6647319619652858,3.4532300780762704,0.02617547958839869,0.003398135302788261,0.5943227319436588,0.6623127828306976,0.002505613167163908,0.03886511745071441,0.6618569377385514,0.5928005994370957,0.5898047386709171,0.6616175118783608,0.033897028069363816,0.0033540395827152307,0.6572637427779813,0.5925540048587971,0.0022094228782869314,0.038923919218356536
1949.21875,3.2565061376265563,4.597101429997965,4.201173624190545,7.579466448361168,-1.223622753269778,3.367417909252726,10.719763752085205,10.957155937894425,4.197972454495853,10.719994731903395,3.1496904925603926,13.99658620009468,7.575707827996177,10.956849885481377,1.9448769993933532,3.3603090824541635,0.02504883190042827,0.0056581405743437166,0.6017614645449034,0.6578031715220967,0.0033143968919575008,0.03503067356806078,0.6572939989407239,0.6001955063506226,0.5972222790468719,0.6571076870545743,0.03313411890205544,0.005439447726277429,0.6527704248324967,0.5999484158002472,0.0030150782592611287,0.03504592088847369
1945.4191033138402,3.1525115730369015,5.374270682334338,4.708470782885617,8.238915224388434,-0.8703410866079723,3.3109164481022453,11.379246226963225,11.766704338841501,4.705304048174428,11.379478091581026,3.077234523406672,14.80154674189011,8.235184994430607,11.766400260662149,2.307823734310538,3.303859644809049,0.02727600567145708,0.007010124411206594,0.6090506715879098,0.6534201033561714,0.003897670559271638,0.03522686951312799,0.6528535377637477,0.6072631721132712,0.6044920697375596,0.6527249100740975,0.03552067370063707,0.0067521934933614455,0.6483939038860884,0.6070154579187043,0.0036142371636842005,0.03514817625807982
1941.634241245136,3.1609452664969413,6.088550687520683,5.21653364803842,8.899026529153028,-0.47809476116078775,3.329431014959263,12.03937270181969,12.577346771790005,5.2134003056202225,12.03962410710069,3.0912900425661167,15.535641478126706,8.895310793997108,12.577043506990794,2.709724477257867,3.3196916063192226,0.03061916467614437,0.0070244256177450755,0.6162120924033554,0.6491843908601925,0.004129928249956954,0.034300652157403556,0.648564168931518,0.6141309739729145,0.6116354551738715,0.6484906072502626,0.03875898502388435,0.00681171590220729,0.6441641336265564,0.6138827624843085,0.0038844804517995414,0.034132501514294554
1937.8640776699028,3.2457658126182722,6.773458477074921,5.725359625947066,9.559662296574974,-0.06581344708785891,3.299351400385928,12.700007690312251,13.389089663255373,5.722259001791835,12.70029441679092,3.1639740273536345,16.23962347815389,9.555950956034689,13.388786438260988,3.1321000069365783,3.2841524187306566,0.03266055028532815,0.00582200607943382,0.623271070204131,0.64506226781935,0.003958625914765813,0.0310597250499352,0.6444144134407148,0.6209427689880715,0.6186773325331426,0.6443720570243734,0.04049766513424027,0.00570192058789677,0.6400715719994927,0.6206950065982553,0.003770848644554274,0.030924659824990396
1934.108527131783,3.3498473290757205,7.451317294693136,6.234954547498928,10.22070947324652,0.35546969775512055,3.1575558067014025,13.361062663911307,14.201758825883461,6.231886178130222,13.361376910010806,3.2484443316337024,16.942285454653515,10.217016720370587,14.201456752034042,3.5652507323586566,3.139896835285027,0.032351068337998216,0.0038630308725214222,0.6302438508617175,0.6409851306193061,0.00340057134223145,0.029843767923213037,0.6403482555647463,0.627821482582151,0.6256336543291167,0.6403007962940385,0.039771387379072716,0.003849321983859479,0.6360624848880703,0.6275751762921363,0.003283920883509499,0.029913810098679893
1930.36750483559,3.4226922115756784,8.208363601825459,6.745312926303036,10.882097779946749,0.7759437779338211,3.054280562219787,14.022494612511059,15.015073542843407,6.742276469611839,14.022801183424713,3.301452799792315,17.744768296271676,10.878463552343513,15.014774480626384,4.002506754554185,3.041680796302724,0.030049037463078368,0.0017327364814550734,0.6371338482835693,0.6368669135767042,0.0025341398949876724,0.03314546820030416,0.636276956986524,0.634830869003076,0.6325078286707749,0.6361895752501867,0.03711925087901706,0.0018228604624232843,0.6320503941508561,0.6345857918699591,0.0024936956498430476,0.033372198735050915
1926.6409266409264,3.425726804496742,10.542093579779493,7.256405370590327,11.543802710124178,1.1763212385113653,3.08048189803777,14.684300891218527,15.82875128887703,7.2534006905778625,14.68454064045409,3.2944279590002403,19.773864945543416,11.540286497286475,15.828455472980988,4.43618693782839,3.0726822259605218,0.027252986876959113,0.0005224737170345487,0.6439378876711597,0.6326316994829507,0.0014841174411555256,0.03732444145190788,0.6321040665266172,0.6419616147819898,0.6392969183146466,0.6319616729941357,0.034235693859685314,0.0006315516424520509,0.6279406057634741,0.6417167139326078,0.0015156570555500926,0.0375308841438878
1922.9287090558767,3.364503197972785,11.927784505228454,7.768181962272993,12.205876093017878,1.389353435719144,3.1681374737976906,15.346517979644617,16.642634957713625,7.765209305717615,15.346645706753993,3.241352760859807,21.313376714398128,12.202519538080768,16.642341204459424,4.832556562097479,3.1624137866120257,0.025843549344449098,0.0016702125917896374,0.6506558089181824,0.6282391394020356,0.00040791085103586503,0.03900628410373125,0.6277527063270014,0.6491424501415682,0.6460010490245746,0.6275771304442208,0.03297164110527034,0.0016058796640100337,0.6236570224840964,0.6488972875583133,0.000490560779969697,0.039105850318012454
