["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.9495521567334669e+14 2.5762717727739930e-03 -1.4365764322084691e+00
1.9525560891783569e+14 2.5137323209100215e-03 -1.4988624902764141e+00
1.9555600216232466e+14 2.5765958175704260e-03 -1.5524101654974396e+00
1.9585639540681362e+14 2.7260757823821132e-03 -1.5697929016516592e+00
1.9615678865130262e+14 2.8978902458656960e-03 -1.5440779683010828e+00
1.9645718189579159e+14 3.0326314184321579e-03 -1.4833306464554445e+00
1.9675757514028056e+14 3.0897337238296688e-03 -1.4005370623078179e+00
1.9705796838476953e+14 3.0499015810558881e-03 -1.3089667442088317e+00
1.9735836162925850e+14 2.9140446973648960e-03 -1.2216533562699803e+00
1.9765875487374750e+14 2.7020421108953328e-03 -1.1522823434928411e+00
1.9795914811823647e+14 2.4518371441124009e-03 -1.1155453348216866e+00
1.9825954136272544e+14 2.2171605165122068e-03 -1.1241239630556055e+00
1.9855993460721444e+14 2.0578570423713141e-03 -1.1784103666191128e+00
1.9886032785170341e+14 2.0149882848138237e-03 -1.2540771663691344e+00
1.9916072109619238e+14 2.0828514706626184e-03 -1.3112821686694320e+00
1.9946111434068138e+14 2.2127849166659339e-03 -1.3248701392279512e+00
1.9976150758517034e+14 2.3456305528203134e-03 -1.2947517761477967e+00
2.0006190082965931e+14 2.4360021843036050e-03 -1.2337998043449141e+00
2.0036229407414831e+14 2.4589500109954000e-03 -1.1572696085888203e+00
2.0066268731863728e+14 2.4089516287374955e-03 -1.0794716743538140e+00
2.0096308056312625e+14 2.2975983807457909e-03 -1.0136751663615191e+00
2.0126347380761525e+14 2.1511985128030865e-03 -9.7194545352602169e-01
2.0156386705210422e+14 2.0069333702311077e-03 -9.6263094480792410e-01
2.0186426029659319e+14 1.9043214025766834e-03 -9.8432194468929080e-01
2.0216465354108216e+14 1.8698722734827014e-03 -1.0206316830592019e+00
2.0246504678557112e+14 1.9024487785445818e-03 -1.0463334132975399e+00
2.0276544003006012e+14 1.9742831605405130e-03 -1.0433244653992679e+00
2.0306583327454909e+14 2.0473088587878033e-03 -1.0085533619574556e+00
2.0336622651903806e+14 2.0889507699212956e-03 -9.4961866949959750e-01
2.0366661976352706e+14 2.0795423472513693e-03 -8.7835538962696302e-01
2.0396701300801603e+14 2.0140435798581178e-03 -8.0774142569912033e-01
2.0426740625250500e+14 1.9017301166424857e-03 -7.5119067433019826e-01
2.0456779949699400e+14 1.7652106853213133e-03 -7.2187152039875968e-01
2.0486819274148297e+14 1.6378316661811931e-03 -7.2928920305954092e-01
2.0516858598597194e+14 1.5560124149682467e-03 -7.7115834809398753e-01
2.0546897923046094e+14 1.5436907130582061e-03 -8.2647172137125624e-01
2.0576937247494991e+14 1.5973513924862535e-03 -8.6465211240209039e-01
2.0606976571943888e+14 1.6884097899120744e-03 -8.6633831963248453e-01
2.0637015896392788e+14 1.7804102882002942e-03 -8.3053781637018043e-01
2.0667055220841684e+14 1.8432823781765573e-03 -7.6689860311403413e-01
2.0697094545290581e+14 1.8587043352359133e-03 -6.8796585009422362e-01
2.0727133869739478e+14 1.8205979566869659e-03 -6.0621215618082824e-01
2.0757173194188375e+14 1.7342501921114759e-03 -5.3378514790755349e-01
2.0787212518637275e+14 1.6151884275638613e-03 -4.8270423642276522e-01
2.0817251843086172e+14 1.4875200285606198e-03 -4.6365250719002632e-01
2.0847291167535069e+14 1.3801516954698330e-03 -4.8137647954243096e-01
2.0877330491983969e+14 1.3183911720330991e-03 -5.2722043271793562e-01
2.0907369816432866e+14 1.3119572389260260e-03 -5.7767694013903337e-01
2.0937409140881762e+14 1.3491778533882776e-03 -6.0772420755307999e-01
2.0967448465330662e+14 1.4049150339142467e-03 -6.0604078455262822e-01
2.0997487789779559e+14 1.4538916689252820e-03 -5.7584702206057448e-01
2.1027527114228456e+14 1.4788324939977381e-03 -5.2744649698169899e-01
2.1057566438677356e+14 1.4726439708253633e-03 -4.7260354564588075e-01
2.1087605763126253e+14 1.4377369067767101e-03 -4.2218428221725446e-01
2.1117645087575150e+14 1.3841973372948496e-03 -3.8495259857104941e-01
2.1147684412024050e+14 1.3269124603217100e-03 -3.6586109629345631e-01
2.1177723736472947e+14 1.2811707130754176e-03 -3.6365453894842320e-01
2.1207763060921844e+14 1.2570448507005551e-03 -3.6982144651689031e-01
2.1237802385370741e+14 1.2550123494498820e-03 -3.7179864198986257e-01
2.1267841709819641e+14 1.2660721342276653e-03 -3.5942649623357337e-01
2.1297881034268538e+14 1.2763962062873567e-03 -3.2934926934718323e-01
2.1327920358717434e+14 1.2730360758666630e-03 -2.8482740040528426e-01
2.1357959683166331e+14 1.2478331529560320e-03 -2.3330918665738298e-01
2.1387999007615231e+14 1.1991539376398650e-03 -1.8432987384489091e-01
2.1418038332064128e+14 1.1321654314304494e-03 -1.4815479884036398e-01
2.1448077656513025e+14 1.0580866969077240e-03 -1.3413447965839448e-01
2.1478116980961925e+14 9.9207849197053676e-04 -1.4731403313176566e-01
2.1508156305410822e+14 9.4886387878848478e-04 -1.8331158258655364e-01
2.1538195629859719e+14 9.3635968310227537e-04 -2.2621706491083832e-01
2.1568234954308619e+14 9.5123979270739679e-04 -2.5581101249786942e-01
2.1598274278757516e+14 9.8091736201040645e-04 -2.5923328689808323e-01
2.1628313603206412e+14 1.0100939508841460e-03 -2.3517009348423662e-01
2.1658352927655312e+14 1.0263436518885968e-03 -1.9002227739293098e-01
2.1688392252104209e+14 1.0225661220250664e-03 -1.3309254581484439e-01
2.1718431576553106e+14 9.9727191529856837e-04 -7.3968231983556315e-02
2.1748470901002003e+14 9.5387444330016118e-04 -2.1477784624163106e-02
2.1778510225450903e+14 8.9946987901674076e-04 1.7066128680707528e-02
2.1808549549899800e+14 8.4311124975235683e-04 3.7195357273654764e-02
2.1838588874348697e+14 7.9346825215133993e-04 3.9212062052455796e-02
2.1868628198797594e+14 7.5615080049495670e-04 2.9296849862994214e-02
2.1898667523246494e+14 7.3182507940288734e-04 1.7563422621550685e-02
2.1928706847695391e+14 7.1651671078248489e-04 1.3159750081341645e-02
2.1958746172144288e+14 7.0409496563711915e-04 2.0107559376174245e-02
2.1988785496593188e+14 6.8926242348202511e-04 3.6738958030061171e-02
2.2018824821042084e+14 6.6948142001652133e-04 5.7839605882927442e-02
2.2048864145490981e+14 6.4543410934316794e-04 7.7475363016663357e-02
2.2078903469939881e+14 6.2027284604042343e-04 9.1649961447549791e-02
2.2108942794388778e+14 5.9798860712993057e-04 1.0052705401241480e-01
2.2138982118837675e+14 5.8135107621424479e-04 1.0928748004873015e-01
2.2169021443286575e+14 5.7028026986668276e-04 1.2635549956313200e-01
2.2199060767735472e+14 5.6160248088794071e-04 1.5950864388991440e-01
2.2229100092184369e+14 5.5031405811628207e-04 2.1260915355851606e-01
2.2259139416633269e+14 5.3145355116520580e-04 2.8485272800226491e-01
2.2289178741082162e+14 5.0160161542459796e-04 3.7178568488321212e-01
2.2319218065531062e+14 4.5965187094813202e-04 4.6640684685508904e-01
2.2349257389979962e+14 4.0698190900495995e-04 5.5939135482558477e-01
2.2379296714428856e+14 3.4728353351865367e-04 6.3821496455079474e-01
2.2409336038877756e+14 2.8627229419851311e-04 6.8552404631031305e-01
2.2439375363326653e+14 2.3134639230775215e-04 6.7926358318583546e-01
2.2469414687775550e+14 1.9064281387373084e-04 6.0448784409902023e-01
2.2499454012224450e+14 1.6961877612416300e-04 4.8767643428894814e-01
2.2529493336673347e+14 1.6571412606546982e-04 4.0497055420702804e-01
2.2559532661122244e+14 1.6962285821997433e-04 4.1191637861859731e-01
2.2589571985571144e+14 1.7306876318491952e-04 5.1139529595210287e-01
2.2619611310020041e+14 1.7252919299381585e-04 6.8695655777963516e-01
2.2649650634468938e+14 1.6854507059521314e-04 9.2351824800261118e-01
2.2679689958917838e+14 1.6405563205828586e-04 1.2065081706411687e+00
2.2709729283366734e+14 1.6260326009789763e-04 1.5142004763715977e+00
2.2739768607815631e+14 1.6658467808915089e-04 1.8155098838482138e+00
2.2769807932264531e+14 1.7647351386824596e-04 2.0803212831720619e+00
2.2799847256713425e+14 1.9163877503099516e-04 2.2924882976452476e+00
2.2829886581162325e+14 2.1167932800976563e-04 2.4524534087799901e+00
2.2859925905611225e+14 2.3684023486873578e-04 2.5718577605791775e+00
2.2889965230060119e+14 2.6734416149517236e-04 2.6665691285101931e+00
2.2920004554509019e+14 3.0244700317482175e-04 2.7504664019294562e+00
2.2950043878957916e+14 3.4004168021530771e-04 2.8316584153625257e+00
2.2980083203406812e+14 3.7703183716558593e-04 2.9120127619413538e+00
2.3010122527855712e+14 4.1019679743650690e-04 2.9887318365972781e+00
2.3040161852304609e+14 4.3721035540406311e-04 3.0562486954615253e+00
2.3070201176753506e+14 4.5760368921417250e-04 3.1078526116278855e+00
2.3100240501202406e+14 4.7348437757709441e-04 3.1375232435902021e+00
2.3130279825651303e+14 4.8965631132729922e-04 3.1427219000055788e+00
2.3160319150100200e+14 5.1257313234734109e-04 3.1277642043069958e+00
2.3190358474549100e+14 5.4786759110579967e-04 3.1047774329322855e+00
2.3220397798997997e+14 5.9752617998547100e-04 3.0889803348393361e+00
2.3250437123446894e+14 6.5875933017759531e-04 3.0910988893956146e+00
2.3280476447895794e+14 7.2525454891819762e-04 3.1137522386766960e+00
2.3310515772344688e+14 7.8950468014771268e-04 3.1531439562436683e+00
2.3340555096793588e+14 8.4486464431563640e-04 3.2023165592387133e+00
2.3370594421242488e+14 8.8697144497299071e-04 3.2534139521203644e+00
2.3400633745691381e+14 9.1464322441492927e-04 3.2988368183409835e+00
2.3430673070140281e+14 9.3031816225724580e-04 3.3320477552537651e+00
2.3460712394589178e+14 9.3987060957255301e-04 3.3486992695860431e+00
2.3490751719038075e+14 9.5145684386726344e-04 3.3482400027207215e+00
2.3520791043486975e+14 9.7316766502197297e-04 3.3351407237942126e+00
2.3550830367935872e+14 1.0100374609198967e-03 3.3180165350258517e+00
2.3580869692384769e+14 1.0619821653544326e-03 3.3060618000792590e+00
2.3610909016833669e+14 1.1240583219281292e-03 3.3050855479253052e+00
2.3640948341282566e+14 1.1887519582413969e-03 3.3159659483047870e+00
2.3670987665731462e+14 1.2487934115352410e-03 3.3356729984389371e+00
2.3701026990180362e+14 1.2993298626764059e-03 3.3592071439829989e+00
2.3731066314629259e+14 1.3391002732652704e-03 3.3813066542167185e+00
2.3761105639078156e+14 1.3706177179272036e-03 3.3977540242226971e+00
2.3791144963527056e+14 1.3993562022332200e-03 3.4064273537819578e+00
2.3821184287975950e+14 1.4319643786832822e-03 3.4079907146580304e+00
2.3851223612424850e+14 1.4738536049187540e-03 3.4057655227757393e+00
2.3881262936873750e+14 1.5270387834020150e-03 3.4044521869641633e+00
2.3911302261322644e+14 1.5892865550575527e-03 3.4081615095598337e+00
2.3941341585771544e+14 1.6549986933749375e-03 3.4188542513638436e+00
2.3971380910220441e+14 1.7172936115209965e-03 3.4359162762438387e+00
2.4001420234669338e+14 1.7703170494623578e-03 3.4567106523551012e+00
2.4031459559118238e+14 1.8110446018135670e-03 3.4775485333954932e+00
2.4061498883567134e+14 1.8402260621237633e-03 3.4947065583205763e+00
2.4091538208016031e+14 1.8623248992794207e-03 3.5053921151832692e+00
2.4121577532464931e+14 1.8843807914496909e-03 3.5085986157398845e+00
2.4151616856913828e+14 1.9138991676853733e-03 3.5056054221259747e+00
2.4181656181362725e+14 1.9562969855676294e-03 3.4997203379808592e+00
2.4211695505811625e+14 2.0129069671128408e-03 3.4951099782271147e+00
2.4241734830260522e+14 2.0805149763210300e-03 3.4952068164090671e+00
2.4271774154709419e+14 2.1526386549125800e-03 3.5015543057601715e+00
2.4301813479158319e+14 2.2218482775764135e-03 3.5135745984209992e+00
2.4331852803607212e+14 2.2821256623504786e-03 3.5290899029287330e+00
2.4361892128056112e+14 2.3305468183681842e-03 3.5451617240632278e+00
2.4391931452505012e+14 2.3679756074064368e-03 3.5589435281795296e+00
2.4421970776953906e+14 2.3986970141249282e-03 3.5684242337792305e+00
2.4452010101402806e+14 2.4290644176215011e-03 3.5729754563591061e+00
2.4482049425851703e+14 2.4654492264668463e-03 3.5735434283940206e+00
2.4512088750300600e+14 2.5120975470352162e-03 3.5723179444326694e+00
2.4542128074749500e+14 2.5697083816808614e-03 3.5719092129481189e+00
2.4572167399198397e+14 2.6353472268990006e-03 3.5743749549051396e+00
2.4602206723647294e+14 2.7036960584876555e-03 3.5805549750098873e+00
2.4632246048096194e+14 2.7690389614688873e-03 3.5899527842975951e+00
2.4662285372545091e+14 2.8271888592500431e-03 3.6010854347984207e+00
2.4692324696993988e+14 2.8767508503752259e-03 3.6120712725349686e+00
2.4722364021442888e+14 2.9194248128458717e-03 3.6212504802594103e+00
2.4752403345891784e+14 2.9593137004833465e-03 3.6276959645038467e+00
2.4782442670340681e+14 3.0014395427855776e-03 3.6314932536634372e+00
2.4812481994789581e+14 3.0499192403684347e-03 3.6336834479138171e+00
2.4842521319238475e+14 3.1064443628478189e-03 3.6358512400544125e+00
2.4872560643687375e+14 3.1696680709047361e-03 3.6395039694958840e+00
2.4902599968136275e+14 3.2357453346252814e-03 3.6455091761084217e+00
2.4932639292585169e+14 3.2997753272554736e-03 3.6538188616311831e+00
2.4962678617034069e+14 3.3575606154484443e-03 3.6635437034047351e+00
2.4992717941482966e+14 3.4070668979119733e-03 3.6732918087280040e+00
2.5022757265931862e+14 3.4491460214442745e-03 3.6816334735920400e+00
2.5052796590380762e+14 3.4873247361518205e-03 3.6875626070209715e+00
2.5082835914829659e+14 3.5267047385903211e-03 3.6908368633596549e+00
2.5112875239278556e+14 3.5722778112100987e-03 3.6920836953360565e+00
2.5142914563727456e+14 3.6272025916922026e-03 3.6926032581240902e+00
2.5172953888176353e+14 3.6916842548092598e-03 3.6939136676014299e+00
2.5202993212625250e+14 3.7629067111620766e-03 3.6972182104202109e+00
2.5233032537074150e+14 3.8360300507358763e-03 3.7030182686080417e+00
2.5263071861523047e+14 3.9058330457375683e-03 3.7110069761086568e+00
2.5293111185971944e+14 3.9683889746846973e-03 3.7202360939556076e+00
2.5323150510420844e+14 4.0222408366270019e-03 3.7294557954530267e+00
2.5353189834869738e+14 4.0687602485292062e-03 3.7375086226070717e+00
2.5383229159318638e+14 4.1116173346433795e-03 3.7436743518785027e+00
2.5413268483767538e+14 4.1555241328612314e-03 3.7478771940495554e+00
2.5443307808216431e+14 4.2046359224812051e-03 3.7506868764560815e+00
2.5473347132665331e+14 4.2611468798651412e-03 3.7530982543539402e+00
2.5503386457114228e+14 4.3245916998973510e-03 3.7561616869911170e+00
2.5533425781563125e+14 4.3921096915086038e-03 3.7606096450133419e+00
2.5563465106012025e+14 4.4595425236396242e-03 3.7666251050003052e+00
2.5593504430460922e+14 4.5229256506948094e-03 3.7738221799301574e+00
2.5623543754909819e+14 4.5798374136222829e-03 3.7814167798678158e+00
2.5653583079358719e+14 4.6301768337106402e-03 3.7885083534432349e+00
2.5683622403807616e+14 4.6761536865128541e-03 3.7943795526875159e+00
2.5713661728256512e+14 4.7215135558198989e-03 3.7987276515212880e+00
2.5743701052705412e+14 4.7702493494794140e-03 3.8017578875381326e+00
2.5773740377154309e+14 4.8252297623314431e-03 3.8041027984136666e+00
2.5803779701603206e+14 4.8872315104696810e-03 3.8065903882607621e+00
2.5833819026052106e+14 4.9547306350294223e-03 3.8099483257955784e+00
2.5863858350501003e+14 5.0245144589596401e-03 3.8145607012392735e+00
2.5893897674949900e+14 5.0928565032956463e-03 3.8203651412547281e+00
2.5923936999398800e+14 5.1568064897772829e-03 3.8269120178485632e+00
2.5953976323847694e+14 5.2151481918686670e-03 3.8335464758062647e+00
2.5984015648296594e+14 5.2687257819247569e-03 3.8396425566633110e+00
2.6014054972745491e+14 5.3200557751668914e-03 3.8448138104569236e+00
2.6044094297194388e+14 5.3723671241158698e-03 3.8490355549616524e+00
2.6074133621643288e+14 5.4284010428021163e-03 3.8526383320570554e+00
2.6104172946092184e+14 5.4893982750805299e-03 3.8561729503021853e+00
2.6134212270541081e+14 5.5546478594851604e-03 3.8601966601898963e+00
2.6164251594989981e+14 5.6217631303940498e-03 3.8650635857576749e+00
2.6194290919438878e+14 5.6875699918423374e-03 3.8707987221569766e+00
2.6224330243887775e+14 5.7492684587680150e-03 3.8770959328186279e+00
2.6254369568336675e+14 5.8054503615821715e-03 3.8834310469507196e+00
2.6284408892785572e+14 5.8566285619150787e-03 3.8892450222863770e+00
2.6314448217234469e+14 5.9051046042829600e-03 3.8941361528716252e+00
2.6344487541683369e+14 5.9542144743714035e-03 3.8980002348699028e+00
