["E0",""]
["E1",""]
["W0",""]
["W1",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.5800684660120241e+14 2.7145269836064242e-02 -2.9725308281041007e+00
1.5830723984569138e+14 2.6554449905622248e-02 -2.9236638511543940e+00
1.5860763309018038e+14 2.5485548756819076e-02 -2.8827530887087973e+00
1.5890802633466934e+14 2.4077008219276025e-02 -2.8587629811380353e+00
1.5920841957915831e+14 2.2584555068815501e-02 -2.8601566488539243e+00
1.5950881282364728e+14 2.1335294788521184e-02 -2.8905665574754624e+00
1.5980920606813628e+14 2.0635430615421089e-02 -2.9446757047539407e+00
1.6010959931262525e+14 2.0681664457182763e-02 -3.0064667737067063e+00
1.6040999255711422e+14 2.1460090229946924e-02 -3.0540985844633179e+00
1.6071038580160322e+14 2.2721118774378529e-02 -3.0722062407196455e+00
1.6101077904609219e+14 2.4115235237486758e-02 -3.0582674681357664e+00
1.6131117229058116e+14 2.5334032917728677e-02 -3.0176137772485552e+00
1.6161156553507012e+14 2.6139413371953586e-02 -2.9577656040379803e+00
1.6191195877955912e+14 2.6367045661331238e-02 -2.8870518836383048e+00
1.6221235202404809e+14 2.5956603161843870e-02 -2.8141946368386463e+00
1.6251274526853706e+14 2.4952623375906046e-02 -2.7475236470023359e+00
1.6281313851302606e+14 2.3475332161281125e-02 -2.6954995144417642e+00
1.6311353175751503e+14 2.1727533854432924e-02 -2.6678611055159145e+00
1.6341392500200400e+14 2.0017434010355328e-02 -2.6737253376867303e+00
1.6371431824649300e+14 1.8709001689734044e-02 -2.7153132049108475e+00
1.6401471149098197e+14 1.8101446823585082e-02 -2.7814913207934362e+00
1.6431510473547094e+14 1.8310463176102340e-02 -2.8482317272610933e+00
1.6461549797995991e+14 1.9199683261603984e-02 -2.8902187585207431e+00
1.6491589122444891e+14 2.0432998974650750e-02 -2.8951644255008726e+00
1.6521628446893788e+14 2.1641647058289078e-02 -2.8655929892886975e+00
1.6551667771342684e+14 2.2545911477231933e-02 -2.8104191164538483e+00
1.6581707095791584e+14 2.2960799735810909e-02 -2.7389713101768645e+00
1.6611746420240481e+14 2.2780125047451059e-02 -2.6604521098411347e+00
1.6641785744689378e+14 2.1995422105123359e-02 -2.5845101052482229e+00
1.6671825069138275e+14 2.0699655015646367e-02 -2.5209535078560688e+00
1.6701864393587175e+14 1.9062217556393871e-02 -2.4802386625809758e+00
1.6731903718036072e+14 1.7332926059375409e-02 -2.4742700268995037e+00
1.6761943042484969e+14 1.5860747605757668e-02 -2.5123254538778932e+00
1.6791982366933869e+14 1.5019443446638907e-02 -2.5893614449210673e+00
1.6822021691382766e+14 1.5026078498793467e-02 -2.6785560842470191e+00
1.6852061015831662e+14 1.5817249370746845e-02 -2.7450148598224238e+00
1.6882100340280562e+14 1.7099848408180032e-02 -2.7680535295517110e+00
1.6912139664729459e+14 1.8499149310533803e-02 -2.7469366588900064e+00
1.6942178989178356e+14 1.9696050532772409e-02 -2.6920196612071687e+00
1.6972218313627256e+14 2.0486090261230525e-02 -2.6151831898286253e+00
1.7002257638076153e+14 2.0756670015300540e-02 -2.5261505094124015e+00
1.7032296962525050e+14 2.0459491257930344e-02 -2.4334992340713031e+00
1.7062336286973947e+14 1.9622446034841610e-02 -2.3460767753084051e+00
1.7092375611422847e+14 1.8355563819568030e-02 -2.2729453905917403e+00
1.7122414935871744e+14 1.6827579019419225e-02 -2.2235000883621776e+00
1.7152454260320641e+14 1.5260343863294903e-02 -2.2079292106614012e+00
1.7182493584769538e+14 1.3939410868896104e-02 -2.2334139265118602e+00
1.7212532909218438e+14 1.3151019044678806e-02 -2.2936735153517418e+00
1.7242572233667334e+14 1.3036546664571429e-02 -2.3635729782862303e+00
1.7272611558116231e+14 1.3513797667489199e-02 -2.4124069953850071e+00
1.7302650882565131e+14 1.4337963270967050e-02 -2.4220471003188964e+00
1.7332690207014028e+14 1.5210670991361063e-02 -2.3911054119080895e+00
1.7362729531462925e+14 1.5876253119076710e-02 -2.3284304612521036e+00
1.7392768855911825e+14 1.6173663247207617e-02 -2.2452179123162623e+00
1.7422808180360722e+14 1.6023247562256485e-02 -2.1511474871496086e+00
1.7452847504809619e+14 1.5398845394312343e-02 -2.0552466498110871e+00
1.7482886829258519e+14 1.4336069586038280e-02 -1.9680612694426838e+00
1.7512926153707416e+14 1.2947647153168033e-02 -1.9024272313271879e+00
1.7542965478156312e+14 1.1414111725458899e-02 -1.8739943789023801e+00
1.7573004802605209e+14 9.9869477450545193e-03 -1.9012780502141642e+00
1.7603044127054109e+14 9.0045848791903329e-03 -1.9946500951002741e+00
1.7633083451503006e+14 8.7809584329610803e-03 -2.1268819333092090e+00
1.7663122775951903e+14 9.3465663809268081e-03 -2.2340159549368859e+00
1.7693162100400800e+14 1.0421163493008109e-02 -2.2741887667909517e+00
1.7723201424849700e+14 1.1654947454177802e-02 -2.2473364821686235e+00
1.7753240749298597e+14 1.2764219158266728e-02 -2.1697156362011620e+00
1.7783280073747494e+14 1.3551536094747399e-02 -2.0579381276921973e+00
1.7813319398196394e+14 1.3906076756646058e-02 -1.9246423514046240e+00
1.7843358722645291e+14 1.3780425985992056e-02 -1.7781152704406309e+00
1.7873398047094188e+14 1.3161054883015073e-02 -1.6243580651984380e+00
1.7903437371543088e+14 1.2068074473220398e-02 -1.4697125926142831e+00
1.7933476695991984e+14 1.0566689603659496e-02 -1.3221927399287012e+00
1.7963516020440881e+14 8.7570990193737014e-03 -1.1933444523904724e+00
1.7993555344889781e+14 6.7662580894854874e-03 -1.1062050361149502e+00
1.8023594669338678e+14 4.7954623292360164e-03 -1.1192873706490267e+00
1.8053633993787575e+14 3.2870324936366581e-03 -1.3741138298926041e+00
1.8083673318236472e+14 3.0776766260132860e-03 -1.8943799595805917e+00
1.8113712642685372e+14 4.1480139291812917e-03 -2.1926532597423507e+00
1.8143751967134269e+14 5.5553678955523626e-03 -2.2224696127386845e+00
1.8173791291583166e+14 6.8190547815529445e-03 -2.1325825029103327e+00
1.8203830616032062e+14 7.7518270957809537e-03 -1.9898484844810593e+00
1.8233869940480962e+14 8.2791658830313856e-03 -1.8218306804517628e+00
1.8263909264929859e+14 8.3819905277593282e-03 -1.6407546599497360e+00
1.8293948589378756e+14 8.0655187631236917e-03 -1.4532571704736508e+00
1.8323987913827656e+14 7.3578468386268150e-03 -1.2657726893466752e+00
1.8354027238276553e+14 6.3210257776076841e-03 -1.0869469605152369e+00
1.8384066562725450e+14 5.0443003214084969e-03 -9.3057314151949899e-01
1.8414105887174350e+14 3.6359724048865933e-03 -8.2941179239668239e-01
1.8444145211623247e+14 2.2767346594947608e-03 -8.9305540529156879e-01
1.8474184536072144e+14 1.5038437887617937e-03 -1.4333309187529124e+00
1.8504223860521044e+14 2.0382265507772820e-03 -2.0177327448552806e+00
1.8534263184969941e+14 3.0851774844295617e-03 -2.0975769493762408e+00
1.8564302509418838e+14 4.0596645067205919e-03 -1.9833163853706997e+00
1.8594341833867738e+14 4.7998241005228273e-03 -1.7946082446534404e+00
1.8624381158316634e+14 5.2379932480845354e-03 -1.5667757229265096e+00
1.8654420482765531e+14 5.3541564426252937e-03 -1.3119833462172508e+00
1.8684459807214428e+14 5.1661326012710090e-03 -1.0314363954456309e+00
1.8714499131663325e+14 4.7152752137708020e-03 -7.1792739853369192e-01
1.8744538456112225e+14 4.0671061407042009e-03 -3.5544729055634228e-01
1.8774577780561122e+14 3.3333443227648793e-03 8.6278811908896691e-02
1.8804617105010019e+14 2.7020899028895092e-03 6.5554309285830326e-01
1.8834656429458919e+14 2.4345864494456269e-03 1.3634164327569953e+00
1.8864695753907816e+14 2.6633989999883122e-03 2.0695596064768571e+00
1.8894735078356712e+14 3.1957270691436866e-03 2.6441952448226504e+00
1.8924774402805612e+14 3.7650985512846544e-03 3.1062308485182886e+00
1.8954813727254509e+14 4.2082038374447036e-03 3.5061097031616759e+00
1.8984853051703406e+14 4.4423313804899502e-03 3.8790144600201040e+00
1.9014892376152306e+14 4.4288976484288013e-03 4.2491889901908664e+00
1.9044931700601203e+14 4.1669519184936938e-03 4.6378298430828178e+00
1.9074971025050100e+14 3.7083688474457898e-03 5.0722273627420149e+00
1.9105010349499000e+14 3.1839952101610112e-03 5.5960117727270786e+00
1.9135049673947897e+14 2.8441086053030348e-03 6.2543934604294069e+00
1.9165088998396794e+14 3.0031027859502195e-03 6.9891791598051780e+00
1.9195128322845691e+14 3.7193274472347264e-03 7.6320663818434769e+00
1.9225167647294588e+14 4.7587288445118826e-03 8.1347120263852553e+00
1.9255206971743488e+14 5.8909145544774246e-03 8.5420330173082455e+00
1.9285246296192384e+14 6.9624045887628659e-03 8.8945522927334775e+00
1.9315285620641281e+14 7.8626275639948149e-03 9.2150692940292185e+00
1.9345324945090181e+14 8.5094752301114879e-03 9.5150937593393241e+00
1.9375364269539078e+14 8.8507401965925384e-03 9.8006785878671394e+00
1.9405403593987975e+14 8.8579171964178402e-03 1.0075775256261521e+01
1.9435442918436875e+14 8.5160586276728841e-03 1.0342877111261870e+01
1.9465482242885772e+14 7.8268034877018340e-03 1.0602420466339410e+01
1.9495521567334669e+14 6.8178404336402048e-03 1.0852823976795849e+01
1.9525560891783569e+14 5.5388253852839409e-03 1.1090496499972916e+01
1.9555600216232466e+14 4.0495148946945465e-03 1.1305358732248987e+01
1.9585639540681362e+14 2.4268007152919340e-03 1.1454588300547980e+01
1.9615678865130262e+14 8.7836710049868220e-04 1.1168245828365283e+01
1.9645718189579159e+14 1.2817908653667233e-03 9.5989120948370541e+00
1.9675757514028056e+14 2.8202939030295554e-03 9.5569610824241860e+00
1.9705796838476953e+14 4.2700157247409940e-03 9.7252676828022437e+00
1.9735836162925850e+14 5.5079872161307901e-03 9.9358429403233934e+00
1.9765875487374750e+14 6.4634047875997865e-03 1.0160220204728326e+01
1.9795914811823647e+14 7.0907485807293839e-03 1.0388477384619410e+01
1.9825954136272544e+14 7.3691026040884127e-03 1.0616256011539786e+01
1.9855993460721444e+14 7.2910475706749155e-03 1.0841140248056776e+01
1.9886032785170341e+14 6.8607516081876582e-03 1.1059688550711247e+01
1.9916072109619238e+14 6.1056448725611522e-03 1.1265460110686089e+01
1.9946111434068138e+14 5.0802676573044169e-03 1.1446934039862661e+01
1.9976150758517034e+14 3.8614363044328216e-03 1.1578037911900383e+01
2.0006190082965931e+14 2.5815412201132307e-03 1.1577135442982108e+01
2.0036229407414831e+14 1.6504475814810072e-03 1.1177385349785602e+01
2.0066268731863728e+14 1.9865776921049352e-03 1.0506438554448732e+01
2.0096308056312625e+14 3.1884362953496824e-03 1.0335024685243440e+01
2.0126347380761525e+14 4.5104275086066932e-03 1.0405932047279819e+01
2.0156386705210422e+14 5.7258849277643277e-03 1.0558111605756817e+01
2.0186426029659319e+14 6.7321321563318460e-03 1.0743599691490129e+01
2.0216465354108216e+14 7.4660547573256299e-03 1.0943477455118254e+01
2.0246504678557112e+14 7.8953280543040301e-03 1.1148640732878398e+01
2.0276544003006012e+14 8.0057525696274022e-03 1.1354287113881345e+01
2.0306583327454909e+14 7.7926024511192227e-03 1.1556249565756460e+01
2.0336622651903806e+14 7.2699081524045884e-03 1.1748511404460338e+01
2.0366661976352706e+14 6.4797861444575730e-03 1.1922202873215234e+01
2.0396701300801603e+14 5.4874779154330732e-03 1.2062951995242059e+01
2.0426740625250500e+14 4.3875345160848001e-03 1.2141220556875689e+01
2.0456779949699400e+14 3.3598142062129907e-03 1.2093692846274486e+01
2.0486819274148297e+14 2.7706515870081767e-03 1.1844915185185224e+01
2.0516858598597194e+14 3.0063233035154723e-03 1.1528531699860247e+01
2.0546897923046094e+14 3.8880029045106645e-03 1.1392703810215597e+01
2.0576937247494991e+14 4.9965869047927484e-03 1.1422224681159840e+01
2.0606976571943888e+14 6.0842635905969441e-03 1.1540624389359204e+01
2.0637015896392788e+14 7.0171792694502591e-03 1.1704926591913228e+01
2.0667055220841684e+14 7.7209515288764151e-03 1.1893598963598134e+01
2.0697094545290581e+14 8.1572879813164075e-03 1.2096018079308196e+01
2.0727133869739478e+14 8.3040442990425650e-03 1.2306753884711091e+01
2.0757173194188375e+14 8.1502332092537582e-03 1.2521884676322902e+01
2.0787212518637275e+14 7.7033805916420220e-03 1.2737623703033771e+01
2.0817251843086172e+14 6.9888611732087562e-03 1.2950258489703510e+01
2.0847291167535069e+14 6.0409695047820792e-03 1.3154848294716356e+01
2.0877330491983969e+14 4.9040685975194325e-03 1.3341041892737213e+01
2.0907369816432866e+14 3.6459522118268387e-03 1.3483352815703480e+01
2.0937409140881762e+14 2.3830205049856028e-03 1.3506076896152843e+01
2.0967448465330662e+14 1.4348769250337537e-03 1.3144438819224527e+01
2.0997487789779559e+14 1.6275335942879852e-03 1.2421102740991431e+01
2.1027527114228456e+14 2.6549016741427957e-03 1.2234308422262961e+01
2.1057566438677356e+14 3.7752451199276242e-03 1.2320722174676837e+01
2.1087605763126253e+14 4.7809238027173148e-03 1.2495042777745777e+01
2.1117645087575150e+14 5.6019677749136292e-03 1.2706338278987621e+01
2.1147684412024050e+14 6.2004542411880107e-03 1.2937992474032630e+01
2.1177723736472947e+14 6.5494669762598736e-03 1.3182974032090090e+01
2.1207763060921844e+14 6.6373405632340413e-03 1.3437343368494487e+01
2.1237802385370741e+14 6.4704352512729114e-03 1.3699418207962085e+01
2.1267841709819641e+14 6.0646109337362912e-03 1.3969684511341519e+01
2.1297881034268538e+14 5.4395413044015812e-03 1.4249914310591254e+01
2.1327920358717434e+14 4.6241844319324611e-03 1.4543200804696701e+01
2.1357959683166331e+14 3.6608836538045246e-03 1.4857531919874782e+01
2.1387999007615231e+14 2.6018898421927843e-03 1.5217529913638824e+01
2.1418038332064128e+14 1.5257697496530614e-03 1.5718741110135573e+01
2.1448077656513025e+14 7.7007755032077894e-04 1.6884851447976235e+01
2.1478116980961925e+14 1.3053855855009657e-03 1.8280531332336405e+01
2.1508156305410822e+14 2.3244573193965433e-03 1.8852965631680146e+01
2.1538195629859719e+14 3.3364164855030774e-03 1.9242228080798661e+01
2.1568234954308619e+14 4.2588254902308940e-03 1.9581697202844872e+01
2.1598274278757516e+14 5.0531805604029012e-03 1.9902789763602385e+01
2.1628313603206412e+14 5.6944331156342301e-03 2.0215497564379980e+01
2.1658352927655312e+14 6.1707393494106286e-03 2.0523892269177715e+01
2.1688392252104209e+14 6.4777875329500561e-03 2.0830621668917928e+01
2.1718431576553106e+14 6.6115477514247876e-03 2.1137471534590013e+01
2.1748470901002003e+14 6.5705097122849606e-03 2.1445028171606324e+01
2.1778510225450903e+14 6.3618614326583431e-03 2.1753380648948895e+01
2.1808549549899800e+14 5.9991627403143694e-03 2.2063339843766887e+01
2.1838588874348697e+14 5.4950313887516004e-03 2.2376621514745004e+01
2.1868628198797594e+14 4.8617905571609913e-03 2.2695246171346888e+01
2.1898667523246494e+14 4.1187479965447424e-03 2.3022282339373174e+01
2.1928706847695391e+14 3.2935556983390473e-03 2.3365562482637618e+01
2.1958746172144288e+14 2.4186861280091412e-03 2.3746751348824876e+01
2.1988785496593188e+14 1.5446848693213048e-03 2.4235115521175231e+01
2.2018824821042084e+14 8.4791741978991616e-04 2.5123473168019938e+01
2.2048864145490981e+14 9.5323583618395105e-04 2.6522861904880791e+01
2.2078903469939881e+14 1.6672643034684066e-03 2.7257393639030795e+01
2.2108942794388778e+14 2.4417693367196872e-03 2.7697061088167960e+01
2.2138982118837675e+14 3.1508831073689017e-03 2.8051717845971432e+01
2.2169021443286575e+14 3.7448506776503725e-03 2.8371570283268174e+01
2.2199060767735472e+14 4.1933509734750187e-03 2.8672070303788797e+01
2.2229100092184369e+14 4.4794127532243313e-03 2.8959588003421260e+01
2.2259139416633269e+14 4.5917048763029385e-03 2.9237752291593814e+01
2.2289178741082162e+14 4.5206916541781633e-03 2.9507894740806421e+01
2.2319218065531062e+14 4.2650874437026474e-03 2.9768728447107978e+01
2.2349257389979962e+14 3.8368120120542103e-03 3.0017077706231298e+01
2.2379296714428856e+14 3.2555715345075312e-03 3.0247264775593756e+01
2.2409336038877756e+14 2.5456500575702459e-03 3.0444210805073173e+01
2.2439375363326653e+14 1.7519073918328284e-03 3.0557937834142944e+01
2.2469414687775550e+14 1.0100725767872847e-03 3.0384247183485797e+01
2.2499454012224450e+14 8.8345398466607554e-04 2.9558753478955893e+01
2.2529493336673347e+14 1.5884995917063464e-03 2.9215790911217248e+01
2.2559532661122244e+14 2.4826533209731721e-03 2.9280356406248146e+01
2.2589571985571144e+14 3.3661004742071804e-03 2.9457885379706411e+01
2.2619611310020041e+14 4.1690002370498658e-03 2.9676938132166047e+01
2.2649650634468938e+14 4.8523086408204701e-03 2.9914884944261459e+01
2.2679689958917838e+14 5.3914701047855082e-03 3.0163655131474449e+01
2.2709729283366734e+14 5.7649995220683623e-03 3.0420317856062201e+01
2.2739768607815631e+14 5.9543774086830972e-03 3.0682998423107179e+01
2.2769807932264531e+14 5.9523527185263696e-03 3.0950159131665217e+01
2.2799847256713425e+14 5.7632795260970683e-03 3.1221509369686299e+01
2.2829886581162325e+14 5.3947959240128462e-03 3.1498033281781460e+01
2.2859925905611225e+14 4.8560075095496896e-03 3.1780906335267154e+01
2.2889965230060119e+14 4.1642945291532479e-03 3.2071483191051648e+01
2.2920004554509019e+14 3.3466320562186660e-03 3.2373863707946015e+01
2.2950043878957916e+14 2.4327138320133740e-03 3.2701067609488312e+01
2.2980083203406812e+14 1.4570638600100729e-03 3.3101271946659949e+01
2.3010122527855712e+14 5.3908249905301742e-04 3.3968980945569363e+01
2.3040161852304609e+14 8.2598885344173823e-04 3.6013016798931510e+01
2.3070201176753506e+14 1.8165975140031732e-03 3.6595120750453013e+01
2.3100240501202406e+14 2.8153648296852063e-03 3.6967978640998574e+01
2.3130279825651303e+14 3.7623831379964890e-03 3.7298714778556544e+01
2.3160319150100200e+14 4.6248937883042254e-03 3.7615299706299886e+01
2.3190358474549100e+14 5.3764390544356541e-03 3.7925201527164440e+01
2.3220397798997997e+14 5.9983420739874935e-03 3.8231235149397101e+01
2.3250437123446894e+14 6.4743339731846948e-03 3.8535324408592558e+01
2.3280476447895794e+14 6.7851311303907778e-03 3.8838640128216561e+01
2.3310515772344688e+14 6.9126299810940602e-03 3.9141348034062190e+01
2.3340555096793588e+14 6.8465291566457915e-03 3.9443457451652193e+01
2.3370594421242488e+14 6.5822700484525556e-03 3.9745877980856747e+01
2.3400633745691381e+14 6.1156761692807383e-03 4.0050433043351312e+01
2.3430673070140281e+14 5.4462432198872897e-03 4.0359557545673539e+01
2.3460712394589178e+14 4.5855937768738853e-03 4.0677863619310045e+01
2.3490751719038075e+14 3.5595611850689989e-03 4.1017992106296077e+01
2.3520791043486975e+14 2.4111893457561982e-03 4.1421022330881975e+01
2.3550830367935872e+14 1.2668904517126837e-03 4.2084126160262002e+01
2.3580869692384769e+14 9.8561321781770266e-04 4.3689140773630484e+01
2.3610909016833669e+14 2.0983277881075476e-03 4.4605545074318592e+01
2.3640948341282566e+14 3.4363844829393897e-03 4.5046198978594475e+01
2.3670987665731462e+14 4.7434976808221809e-03 4.5384962640711407e+01
2.3701026990180362e+14 5.9328328201869330e-03 4.5687762175797666e+01
2.3731066314629259e+14 6.9371923818329628e-03 4.5972631449861339e+01
2.3761105639078156e+14 7.7022121606686545e-03 4.6245792482406955e+01
2.3791144963527056e+14 8.1870877763958409e-03 4.6510072306402755e+01
2.3821184287975950e+14 8.3590348711301589e-03 4.6766953134189528e+01
2.3851223612424850e+14 8.1934055961951375e-03 4.7016313158703014e+01
2.3881262936873750e+14 7.6830384270622177e-03 4.7256115699509301e+01
2.3911302261322644e+14 6.8426497883298278e-03 4.7482304935640755e+01
2.3941341585771544e+14 5.7038682671667279e-03 4.7686477893673413e+01
2.3971380910220441e+14 4.3195218511694689e-03 4.7845675471995811e+01
2.4001420234669338e+14 2.8069417146804393e-03 4.7880207253393010e+01
2.4031459559118238e+14 1.6099644723692112e-03 4.7452104819777468e+01
2.4061498883567134e+14 2.0904599942542196e-03 4.6625048660021982e+01
2.4091538208016031e+14 3.7016464388157965e-03 4.6473414516982920e+01
2.4121577532464931e+14 5.4686809945735633e-03 4.6572484236820323e+01
2.4151616856913828e+14 7.1470521272454434e-03 4.6744714791501423e+01
2.4181656181362725e+14 8.6228132720443315e-03 4.6944965037659173e+01
2.4211695505811625e+14 9.8218190341288168e-03 4.7157589350386594e+01
2.4241734830260522e+14 1.0690272224329757e-02 4.7376236408870930e+01
2.4271774154709419e+14 1.1185765309899412e-02 4.7597638869393982e+01
2.4301813479158319e+14 1.1282890307785218e-02 4.7819188772221473e+01
2.4331852803607212e+14 1.0981151952041888e-02 4.8038557336614907e+01
2.4361892128056112e+14 1.0300424882954920e-02 4.8253679929091774e+01
2.4391931452505012e+14 9.2735112402558342e-03 4.8461683781527853e+01
2.4421970776953906e+14 7.9505666298541472e-03 4.8656837094747601e+01
2.4452010101402806e+14 6.4073507121825933e-03 4.8827454605528168e+01
2.4482049425851703e+14 4.7477532625388114e-03 4.8946823144024201e+01
2.4512088750300600e+14 3.1356927254028782e-03 4.8936861868942920e+01
2.4542128074749500e+14 2.0078052202683466e-03 4.8563927206711426e+01
2.4572167399198397e+14 2.2508883881045515e-03 4.7930195478364816e+01
2.4602206723647294e+14 3.4170374107148432e-03 4.7739988459443239e+01
2.4632246048096194e+14 4.6630648650059798e-03 4.7798084127727599e+01
2.4662285372545091e+14 5.7276538452963053e-03 4.7944497375609288e+01
2.4692324696993988e+14 6.5137332732448623e-03 4.8129905018959704e+01
2.4722364021442888e+14 6.9716364152926933e-03 4.8335974746200435e+01
2.4752403345891784e+14 7.0847985782874030e-03 4.8554502141256613e+01
2.4782442670340681e+14 6.8625979887516793e-03 4.8782370600306649e+01
2.4812481994789581e+14 6.3286979982342334e-03 4.9019480581932363e+01
2.4842521319238475e+14 5.5192556622949132e-03 4.9267402489255979e+01
2.4872560643687375e+14 4.4891216850491559e-03 4.9530493531447362e+01
2.4902599968136275e+14 3.3104708600953043e-03 4.9822440301583669e+01
2.4932639292585169e+14 2.0706794839004420e-03 5.0192196907316514e+01
2.4962678617034069e+14 9.4876897137670239e-04 5.0915505768399626e+01
2.4992717941482966e+14 9.2213335225942942e-04 5.2629525773514409e+01
2.5022757265931862e+14 1.8689008781184054e-03 5.3355319481038599e+01
2.5052796590380762e+14 2.7719897943145597e-03 5.3741975432766004e+01
2.5082835914829659e+14 3.4800228918665192e-03 5.4062947062749885e+01
2.5112875239278556e+14 3.9462498381605893e-03 5.4370377627436561e+01
2.5142914563727456e+14 4.1527629813646371e-03 5.4683879761778357e+01
2.5172953888176353e+14 4.1133342756707074e-03 5.5017604359111502e+01
2.5202993212625250e+14 3.8799046728982475e-03 5.5389471342223423e+01
2.5233032537074150e+14 3.5505537055566354e-03 5.5824481272440487e+01
2.5263071861523047e+14 3.2870849203480491e-03 5.6345167524475130e+01
2.5293111185971944e+14 3.2982898236328757e-03 5.6932932861457175e+01
2.5323150510420844e+14 3.7072404037434550e-03 5.7504180365898932e+01
2.5353189834869738e+14 4.4430217046047202e-03 5.7991092426267123e+01
2.5383229159318638e+14 5.3374379572808921e-03 5.8392748103663784e+01
2.5413268483767538e+14 6.2342541819474474e-03 5.8733184166340486e+01
2.5443307808216431e+14 7.0155773257703294e-03 5.9032259984460076e+01
2.5473347132665331e+14 7.5983681765687287e-03 5.9302526945874845e+01
2.5503386457114228e+14 7.9225671082606697e-03 5.9551633757086591e+01
2.5533425781563125e+14 7.9432407978612170e-03 5.9783321906464018e+01
2.5563465106012025e+14 7.6361793729907805e-03 5.9997595807670564e+01
2.5593504430460922e+14 7.0052082966610158e-03 6.0191023584826262e+01
2.5623543754909819e+14 6.0791289810778063e-03 6.0355279436663743e+01
2.5653583079358719e+14 4.9144112128624608e-03 6.0469384289885610e+01
2.5683622403807616e+14 3.6370759273291931e-03 6.0475958328638811e+01
2.5713661728256512e+14 2.5908599747626539e-03 6.0229508415613836e+01
2.5743701052705412e+14 2.5477662639889305e-03 5.9697118361292112e+01
2.5773740377154309e+14 3.6676355523173514e-03 5.9393642125066179e+01
2.5803779701603206e+14 5.2317202133470887e-03 5.9362027259994967e+01
2.5833819026052106e+14 6.8413613975766780e-03 5.9445784452908441e+01
2.5863858350501003e+14 8.3189354242509291e-03 5.9577754544434086e+01
2.5893897674949900e+14 9.5637089128192999e-03 5.9731303156813219e+01
2.5923936999398800e+14 1.0509358644509352e-02 5.9894754934152864e+01
2.5953976323847694e+14 1.1105093740897668e-02 6.0061899963944057e+01
2.5984015648296594e+14 1.1317974829090837e-02 6.0227928965822912e+01
2.6014054972745491e+14 1.1142753745020833e-02 6.0388332462370691e+01
2.6044094297194388e+14 1.0598604862491956e-02 6.0538522016043551e+01
2.6074133621643288e+14 9.7224543884158188e-03 6.0672130509318407e+01
2.6104172946092184e+14 8.5797347210018245e-03 6.0778070919038903e+01
2.6134212270541081e+14 7.2852984874876708e-03 6.0837285403162021e+01
2.6164251594989981e+14 6.0230477376249751e-03 6.0819239161982075e+01
2.6194290919438878e+14 5.0806068447445969e-03 6.0688055260282660e+01
2.6224330243887775e+14 4.8246482291300734e-03 6.0461004054516962e+01
2.6254369568336675e+14 5.3858002611471738e-03 6.0263294646601281e+01
2.6284408892785572e+14 6.4697460599854968e-03 6.0181214928844682e+01
2.6314448217234469e+14 7.7131583875096948e-03 6.0196533857153057e+01
2.6344487541683369e+14 8.8834907392557755e-03 6.0271824635557032e+01
2.6374526866132266e+14 9.8396046433460137e-03 6.0382428390568734e+01
2.6404566190581162e+14 1.0489949838131955e-02 6.0513445588370210e+01
2.6434605515030062e+14 1.0784088230318432e-02 6.0655341880276801e+01
